"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","doJOZc","W4Efsd 6","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Dapur+Fizzul+%28Surabaya%29+-+Rumah+Makan+Khas+Maluku+No.1+di+Dunia/data=!4m7!3m6!1s0x2dd7fb5d013c8d39:0x4079c2499408aefc!8m2!3d-7.2670573!4d112.7611443!16s%2Fg%2F11vlt3q20h!19sChIJOY08AV371y0R_K4IlEnCeUA?authuser=0&hl=id&rclk=1","Dapur Fizzul (Surabaya) - Rumah Makan Khas Maluku No.1 di Dunia","4,7","(187)","·","Rp 25–50 rb","Restoran","·","depan Politeknik Kesehatan Kemeskes Surabaya Samping Hotel Kita, Jl. Karang Menjangan No.15","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuKlMavYhw3k9k2Dx7UkzxqTWJPUwYg313vl_xDEGteOcfxEruqm0uD6-gXmFyHh2_RvMeh9nTeRVMDJkAmmzLoxOIWKGtCA_c6KUYuSR1U8fi7Y1LZ58_ppYjyblmSAIG2fUciW1takLk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ikan kuah kuning, ikan bakarnya, colo-colo, teh pala ennnaakkkk semua.""","","","","","","",""
"https://www.google.com/maps/place/Wapo+Resto/data=!4m7!3m6!1s0x2dd7fbd486736e29:0x703f50fba3cdfe7e!8m2!3d-7.2705024!4d112.7602896!16s%2Fg%2F11gzwlgp9!19sChIJKW5zhtT71y0Rfv7No_tQP3A?authuser=0&hl=id&rclk=1","Wapo Resto","4,4","(7.117)","·","Rp 25–50 rb","Nasi Goreng","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE78e3x2Faxigbl_AwowqE8Y5JKpeRwn0jCkzjZRc5oLP1WXd0uC12_U7Hx-V6Vny3rfgSpagZ8_aVhZiVLoO4KORE7UA4Yfay19dbv_qKbs6dv0T0XIrQYtGrvqZYdEpdAe93_=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi goreng ikan asin ⭐️⭐️⭐️⭐️
Tahu crispy ⭐️⭐️⭐️⭐️
Fruit salad ⭐️⭐️⭐️⭐️""","","Jl. Airlangga No.43","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFnendsZ3A5GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MTD3aYD7CfiG4-EP7ZXP6Q0&ei=MTD3aYD7CfiG4-EP7ZXP6Q0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Gubug+Makan+Mang+Engking+Gubeng+Surabaya/data=!4m7!3m6!1s0x2dd7fb27e4e5d3f5:0x1f44be80d59668d1!8m2!3d-7.2671284!4d112.7526298!16s%2Fg%2F11tmdwt8wm!19sChIJ9dPl5Cf71y0R0WiW1YC-RB8?authuser=0&hl=id&rclk=1","Gubug Makan Mang Engking Gubeng Surabaya","4,4","(754)","·","$$","Sunda","·","Jl. Gubeng Masjid","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiasyQteYTQdG8RX6o__0_92VKZzxgZE2kLdiMniCu-O13FrFSWE1YQyLGN4cuYBKXDZ_yr2tdWrXAsrKDYRoban2BmcyeNjSmmK3U7B-rEwFcssNySvZhspYuA0N5dKLSxzx6lM_vT1Jz=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ikan bakarnya mantap, bumbu ayam gorengnya enak skli, mantaps""","","","","","","",""
"https://www.google.com/maps/place/Warung+Imood/data=!4m7!3m6!1s0x2dd7fbd206d1ff59:0xde078d6cb22d2aa3!8m2!3d-7.2760394!4d112.7573194!16s%2Fg%2F12hq3ghky!19sChIJWf_RBtL71y0RoyotsmyNB94?authuser=0&hl=id&rclk=1","Warung Imood","4,7","(1.491)","·","Rp 1–25.000","Ayam Penyet","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErIQ-NDcDrqyUoG2QAmO206a0Mt0ySP7q5hR_VLNaw6dCWkHSDd3kQcJg8Upky7wWcj_IrEF9oG-3Efq2jsB1Gqr5MCxN3aDQtaB33GmV99QFCcyagObv3VtlNhKHqPvJZwJxE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, sambelnya juara, langganan trs.""","","Jl. Gubeng Kertajaya IX Raya No.40-A","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJocTNnaGt5GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MTD3aYD7CfiG4-EP7ZXP6Q0&ei=MTD3aYD7CfiG4-EP7ZXP6Q0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Sentra+Wisata+Kuliner+Dharmawangsa/data=!4m7!3m6!1s0x2dd7fbd60d244851:0x1bd60c87ef84a349!8m2!3d-7.2673172!4d112.7561795!16s%2Fg%2F11b69bcrbv!19sChIJUUgkDdb71y0RSaOE74cM1hs?authuser=0&hl=id&rclk=1","Sentra Wisata Kuliner Dharmawangsa","4,4","(240)","·","Rp 1–25.000","Pujasera","·","PQM4+3FF, Jl. Dharmawangsa","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwM5wNYuyNxHsFobunIOtZE36ByfCjEBCD_UdCgZa4Iugzbp4J4dzp1qgATGa_2R4pAtFri3Bq8VprcfsqP7M6BEeDxpWUjAYbCfL_Fvo3PgGNe7ucoXFJwbUk8DiBQ8tR9-ts=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","","","Makanan","juga enak-enak disini, apalagi makannya pas lagi laper 😀."""
"https://www.google.com/maps/place/Warung+SONGDJI+%28Kuliner+Komplit%29/data=!4m7!3m6!1s0x2dd7fb4a86f579ed:0x95fa575bc9629d8c!8m2!3d-7.2703899!4d112.7606009!16s%2Fg%2F11gjtxvyx5!19sChIJ7Xn1hkr71y0RjJ1iyVtX-pU?authuser=0&hl=id&rclk=1","Warung SONGDJI (Kuliner Komplit)","4,7","(230)","·","Rp 1–25.000","Kedai Kopi","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt4hZKsfb9TDeEYmA5p5Hz-EsXnn3DR-e9QvdRF3I_AVSdmvkehgCcyoyKaza90AafumYhXR-aOs8gkufRAR9exrKP38yJZrxGJYGryNaqIpP7UNg0bPFUULygY4BjBpcEw_Bu=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap ada bakso yg enak dipojokan""","","Jl. Karang Menjangan No.81, RT.005/RW.07","","","","",""
"https://www.google.com/maps/place/Sun+Sun+Kedai+Makan+dan+Kopi/data=!4m7!3m6!1s0x2dd7fb92e51eef37:0x8aa4e41b40be7d7c!8m2!3d-7.2758818!4d112.7599079!16s%2Fg%2F11v5z1sm5b!19sChIJN-8e5ZL71y0RfH2-QBvkpIo?authuser=0&hl=id&rclk=1","Sun Sun Kedai Makan dan Kopi","4,7","(339)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Karang Menur No.22","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy0XYtAQICR32inmGU1FpKlaS5yl1szQ7hweUtt2v2aFm-yK416PSuRvJCVf-Qf3FRL2lAyooBCWleLgRj_vQY5_9MzoYpHBHu0a0CsQXx36iNsk6KAS_xiiEN0IUstr417dzZ_NMAvGUk=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi ayam kungpao nya crunchy sekalii & teh tariknya enak bgt!""","","","","","","",""
"https://www.google.com/maps/place/Ayam+Kremes+Suroboyo+karmen+pitu+wolu/data=!4m7!3m6!1s0x2dd7fbc50c8f872b:0x6c000ad90b63a070!8m2!3d-7.2720832!4d112.7610346!16s%2Fg%2F11h32x474k!19sChIJK4ePDMX71y0RcKBjC9kKAGw?authuser=0&hl=id&rclk=1","Ayam Kremes Suroboyo karmen pitu wolu","4,7","(1.129)","·","Rp 1–25.000","Ayam","·","Jl. Karang Menjangan No.78, RT.001/RW.08","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJrP48BNdkj8zKxpz7WAnnqG-hhPoKbgY5A3egkhqhBOMKHM61_uKMBr2DC9IfEMjJQkxcSXLb6k0Vs0pnlTwBlENxtz80ipO-TghBAC98Akzc5vWarBc6Lwo1mZL30aoD8LyI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya, menurut saya, rasanya enak, dan harganya terjangkau.""","","","","","","",""
"https://www.google.com/maps/place/Warung+Makan+Tegal+Aero/data=!4m7!3m6!1s0x2dd7fb98c4bd510d:0xdbf8e70f8f8d4c00!8m2!3d-7.272211!4d112.761565!16s%2Fg%2F11tdzsgcqc!19sChIJDVG9xJj71y0RAEyNjw_n-Ns?authuser=0&hl=id&rclk=1","Warung Makan Tegal Aero","4,4","(92)","·","Rp 1–25.000","Tegal","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8XmUV63LfBh8AQabJNsYi37MuYlpT7Jo0OjmOpUt1LH45IbvxBZb9pgLfL2PQo0gF1mUdzBkBpYCVlH399DxgHJIiymz0yeLszzaxwy0CcEO4osU-8VYdkErZ-RHzRH4tVuDP=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak makanannya..
Harga oke banget..
Murah meriah...""","","Jl. Jojoran I No.2a","","","","",""
"https://www.google.com/maps/place/Warung+Makan+Lesehan+Bu+Mar/data=!4m7!3m6!1s0x2dd7fbedbbb52635:0xd42b70b87cd53456!8m2!3d-7.2717088!4d112.7541279!16s%2Fg%2F11g19r0qfx!19sChIJNSa1u-371y0RVjTVfLhwK9Q?authuser=0&hl=id&rclk=1","Warung Makan Lesehan Bu Mar","4,6","(161)","·","Rp 1–25.000","Rumah Makan","·","·","Buka","· Tutup pukul 19.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1vu2qGRD5HjmEaT1ubFCq12kxHUrEUDzZ-Gb8gh7D6qn4PqqIVGkOPlZ126fioBcV_9IaHXF1FaLm4SVLmOqRbFHD7jcBGL2u1hNcYVZPo92JriO1y28Y-2PvtIrgg2p4l0k=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","Jl. Gubeng Jaya II No.61","","","","Makanan","nya enak harganya murah"""
"https://www.google.com/maps/place/Sego+Sambel+Ho-Ha+GTLC/data=!4m7!3m6!1s0x2dd7fbd15b1c9391:0xfc531c12919d14dd!8m2!3d-7.2745922!4d112.7552301!16s%2Fg%2F1hf35z88v!19sChIJkZMcW9H71y0R3RSdkRIcU_w?authuser=0&hl=id&rclk=1","Sego Sambel Ho-Ha GTLC","4,4","(600)","·","Rp 1–25.000","Jawa","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrCN8cfK-1MZdSzb3-gKTNXWjKFRgy_NMhdQp1zUBpVOXqNZfiRCGOPTKlPsQ2BTco_NUr-GfuYeCUPsTpu_aGzCvauFuPAeTdezRuAhtrynHcAUmqwNhhrnNQ88ohSFLAOOui=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi Sambel Pe Telor Tempe..plus sambal pedas""","","Jl. Gubeng Kertajaya VII Raya No.70","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhmMzV6ODh2GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MTD3aYD7CfiG4-EP7ZXP6Q0&ei=MTD3aYD7CfiG4-EP7ZXP6Q0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Spesial+Belut+Bu+Yuli/data=!4m7!3m6!1s0x2dd7fbcce4403fab:0xbad55b42431d18ef!8m2!3d-7.2788937!4d112.7607022!16s%2Fg%2F11dz_xsl6j!19sChIJqz9A5Mz71y0R7xgdQ0Jb1bo?authuser=0&hl=id&rclk=1","Spesial Belut Bu Yuli","4,5","(2.369)","·","Rp 25–50 rb","Restoran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYl7XSKVe9SqTFij-P4D7f2aASe-tgjWexDTAExUjmPLnvoyXfPn8klZHYVQ4JfCs5MD1glsFl5lghgo8yoDIEpYb7_YrfdOvIDXZMxS3KjhMODraTiRiofVw_BbiV7dwUR3g0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Belut goreng crispy nya TOP sambal bawangnya Enak POLL.""","","Jl. Kertajaya No.173A","","","","",""
"https://www.google.com/maps/place/Depot+Cak+Win/data=!4m7!3m6!1s0x2dd7fbcd6a881939:0x5921cd3aafe11214!8m2!3d-7.2771498!4d112.7613594!16s%2Fg%2F1hm5sc0md!19sChIJORmIas371y0RFBLhrzrNIVk?authuser=0&hl=id&rclk=1","Depot Cak Win","4,4","(2.130)","·","Rp 25–50 rb","China","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6jMy2_EQ_Vh8lgg5SDuIBCHX8Q7gpE2OJntDxS4EBT0WWB4pgVh2B6U_AQ2-D-e50-vyjBJ_dwK49rq8FxtKsRDpRdP8KLH2roGSTqG_eY2owYJ14StJjVFdtO85Cn8X-F7NZ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""recommended nasi goreng seafood nya + fuyung Hay nya josss.""","","Jl. Gubeng Kertajaya XIII E No.33, RT.06/RW.06","","","","",""
"https://www.google.com/maps/place/Ayam+Kremes+%26+Soto+Suroboyo/data=!4m7!3m6!1s0x2dd7fbcdfdb1ee0d:0xd59a31db9b2cdd83!8m2!3d-7.276653!4d112.757084!16s%2Fg%2F11cnpjnjx_!19sChIJDe6x_c371y0Rg90sm9sxmtU?authuser=0&hl=id&rclk=1","Ayam Kremes & Soto Suroboyo","4,7","(1.969)","·","Rp 1–25.000","Restoran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEC6lYiv1LVGr7mdnzi9BKR1ZXC_etmczmrF5seRi3gC1xO8EN9RbZpUXJ_ATgFYW-7Rf78O-VMVS8LNNQnwXJ_4diuGNTlArlu6lkJ--KD2_DLVOlOsO0_5Gq9k55ZhzVG6NxFYQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam kremesnya enak, murah, sambelnya enak tapi kurang pedes.""","","Jl. Gubeng Kertajaya VII C No.56","","","","",""
"https://www.google.com/maps/place/Depot+Mustikarasa/data=!4m7!3m6!1s0x2dd7fb36a098586f:0x36fd7e893007c850!8m2!3d-7.2756286!4d112.7573724!16s%2Fg%2F11v_8y556v!19sChIJb1iYoDb71y0RUMgHMIl-_TY?authuser=0&hl=id&rclk=1","Depot Mustikarasa","4,8","(296)","·","Rp 1–25.000","Makanan Kecil","·","Jl. Gubeng Kertajaya IX Raya No.46","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5gQlqsZ7xgXqSkDy1ULBjFfGiQ-R11gdAkGpP5ZsvMXE8bEDvZ7UOaAn2aOBnyH86PoCbocDxXbqupo8BC558jGEfb1MkgL7fRtlk9x7z9Th1hXEjugza9nRrH4vmKu86x22tVw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kereeeeeenn ini enak banget","","","","","","makanan","dan minumannya harganya juga murah"""
"https://www.google.com/maps/place/Warung+Prasmanan+Shafira/data=!4m7!3m6!1s0x2dd7fbd02cb28525:0xa0fb6203e75de12a!8m2!3d-7.2743434!4d112.7527633!16s%2Fg%2F11bwf7_t8n!19sChIJJYWyLND71y0RKuFd5wNi-6A?authuser=0&hl=id&rclk=1","Warung Prasmanan Shafira","4,6","(571)","·","Rp 1–25.000","Prasmanan","·","·","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAESYIOW5eu_KnGnXYyLH5NvZUww4bKOIHL0a-mUn_iKryXz-t22XlcWgZp-BxSZXKx-eKhfINTJmf40Xn-2EnQ-mMhXLz8pskAtw6FngvTQZK29fdG6vaTUeyKyHeV00jCrl5v5kA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak menu pilihannya, enak dan murah juga bersih..""","","Jl. Gub. Kertajaya V Raya No.37","","","","",""
"https://www.google.com/maps/place/Depot+Slamet/data=!4m7!3m6!1s0x2dd7f97df8943357:0x7ce7975a766ef034!8m2!3d-7.2660748!4d112.7563232!16s%2Fg%2F11rs17fdy!19sChIJVzOU-H351y0RNPBudlqX53w?authuser=0&hl=id&rclk=1","Depot Slamet","4,4","(3.663)","·","Rp 25–50 rb","China","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1tT1aWmYTxt7oBX9fvQzbFWgo0wto1TcXjCdo5MB0Hh4VRlEB2fNJjk8bA5I89_sovUUDIraz0uIZtD3cArflgXhb2ewQcxyXXM1mo93xFflj39EnWuOTt-IiVzW6BN320Wvd=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makananya enak bgt, porsi jumbo, tempatnya bersih, pelayanannya satset!""","","Jl. Dharmahusada No.6B","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFyczE3ZmR5GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MTD3aYD7CfiG4-EP7ZXP6Q0&ei=MTD3aYD7CfiG4-EP7ZXP6Q0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rasa+Ramen/data=!4m7!3m6!1s0x2dd7fb002e7d6a49:0x665e650e3a8f66b3!8m2!3d-7.2770554!4d112.7522543!16s%2Fg%2F11y8sqsyjb!19sChIJSWp9LgD71y0Rs2aPOg5lXmY?authuser=0&hl=id&rclk=1","Rasa Ramen","4,8","(440)","·","Rp 1–25.000","Ramen","·","Jl. Gub. Kertajaya V Raya No.5","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL8CkSKylFw0dvha6eDDoSBmnwAsaNFXLvNcaAzTcQ0B3oH5cID_VgvHJX-ETWKU6_ZvIaZh2XTGOdezP1cfjCIknJgVFRwFSQGVCdmk7XKg57dkH-TT-6tk73ZyWd8YBuMtmHr-cm268=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak banget dan affordable, cocok buat kantong mahasiswa.""","","","","","","",""
"https://www.google.com/maps/place/SRIKANA+FOOD+WALK/data=!4m7!3m6!1s0x2dd7fb0075e7c6cd:0x17830b09db6af09d!8m2!3d-7.2737424!4d112.7566622!16s%2Fg%2F11w33m2xll!19sChIJzcbndQD71y0RnfBq2wkLgxc?authuser=0&hl=id&rclk=1","SRIKANA FOOD WALK","5,0","(23)","·","Rp 1–25.000","Indonesia","·","Jl. Srikana No.51-63","Buka","· Tutup pukul 23.59","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkhI6ZpjTe7oy2utDB93u0Cdne3ZGVNHPtDpMhsOReeAF7PHfr0XVWaVmNm7HtTH54UzWD7lLYWe9yj2JM8HkA4Cvq5i18rFiArW38Obi66wq6Zr41k5Ez69c6QeOxLiLYG4OVskWxBhY=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak pilihan","","","","","","makanan",", walaupun murah tp rasanya tetep enak."""
"https://www.google.com/maps/place/Kedai+Srikana/data=!4m7!3m6!1s0x2dd7fbd22927f29d:0x21f9151f9406596a!8m2!3d-7.274258!4d112.757379!16s%2Fg%2F11c3ts1_xz!19sChIJnfInKdL71y0RalkGlB8V-SE?authuser=0&hl=id&rclk=1","Kedai Srikana","4,6","(31)","·","Rp 1–25.000","Restoran","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL-7RRFfl6ppVtWL0zfmFxkDC9VYtx80Kf-9CXX-tlOqEUHaTRw-MYSLK-qHFzqYL6w3rbyaxMo621Ern7kQDATRsmezL7q2gkXo_K6NQtQPOSTNF2uznUQCW6-lrh9S-QbJip=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam bakar ter-enak dan ter-murah se-surabaya!!!""","","Jl. Srikana No.56","","","","",""
"https://www.google.com/maps/place/Warung+Anda/data=!4m7!3m6!1s0x2dd7fbd0cc361797:0x72cc6d99a4bdc28f!8m2!3d-7.2717247!4d112.752896!16s%2Fg%2F11f1l87jlg!19sChIJlxc2zND71y0Rj8K9pJltzHI?authuser=0&hl=id&rclk=1","Warung Anda","4,6","(87)","","","Jawa","·","·","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6jHJUO0cTxSp5sUDJZu02khvEmkc2lRKcWR1IuEQf3Zsb-Xad5bpBF_AjuAmMJvbvC4TpANa1JKkBnvIne2e1YDcjE_0wSq1GmF-jBLxTsXiyPMA6_J0zs6cRAWd6O2QUxOEiHA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","Jl. Gubeng Jaya II No.30","","","","Makanan","rumahan cocok di lidah"""
"https://www.google.com/maps/place/Halim+Restaurant/data=!4m7!3m6!1s0x2dd7fbcdd8610cb5:0x94b23ce99f18a23!8m2!3d-7.2782845!4d112.7575782!16s%2Fg%2F1tlnst93!19sChIJtQxh2M371y0RI4rxmc4jSwk?authuser=0&hl=id&rclk=1","Halim Restaurant","4,2","(1.389)","·","$$","China","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpUkMtMCdOXpfnyXT03I3Kdr_MXUD56LJlkeKKHyz3u_NpYZ__uhxYt-RYiF7KbSbHtRLuTj66e8wH0GiQDgYjh6tl49NEuj8-9NRS2WcXSMUZIXJQUJGYGlFvtq5rRfd6iCbN=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""𝕸𝖊𝖓𝖚 𝖑𝖊𝖓𝖌𝖐𝖆𝖕, 𝖒𝖆𝖘𝖆𝖐𝖆𝖓 𝖊𝖓𝖆𝖐, 𝖍𝖆𝖗𝖌𝖆 𝖙𝖊𝖗𝖏𝖆𝖓𝖌𝖐𝖆𝖚.""","","Jl. Kertajaya No.111-113","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRsbnN0OTMYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MzD3acHgDtHo4-EPrOrg2Q4&ei=MzD3acHgDtHo4-EPrOrg2Q4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Depot+%22Chi-Ki%22+Bu+Liem/data=!4m7!3m6!1s0x2dd7fbce1fb97dd3:0xd376fc2a16fd9e09!8m2!3d-7.2764484!4d112.7556393!16s%2Fg%2F11b6dw08nr!19sChIJ0325H8771y0RCZ79Fir8dtM?authuser=0&hl=id&rclk=1","Depot ""Chi-Ki"" Bu Liem","4,5","(221)","·","Rp 25–50 rb","Nasi Goreng","·","·","Buka","· Tutup pukul 19.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG50TFC8sT7txaIpp52H8xi-V9tEXyKTx6KAxMMVizCe0sXiQDfLJWFct1OiKDqrvejpdLDrwDCrsqUqNRoInUl4fMq2sscZo3vSvHXl_MWxx3XjjsJdsXkzWh4PWR-baD3GwIX=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi goreng babat tahu pong nya jossss""","","Jalan Gubeng Kertajaya No.7c No. 20, Airlangga, Gubeng","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmR3MDhuchgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MzD3acHgDtHo4-EPrOrg2Q4&ei=MzD3acHgDtHo4-EPrOrg2Q4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Ronde+Moon+Moon/data=!4m7!3m6!1s0x2dd7fbd1e48459e5:0xf18d7f54ec3493a9!8m2!3d-7.2758983!4d112.7559411!16s%2Fg%2F1jkyd7xgp!19sChIJ5VmE5NH71y0RqZM07FR_jfE?authuser=0&hl=id&rclk=1","Ronde Moon Moon","4,2","(477)","·","Rp 25–50 rb","Indonesia","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxp0A337KUbdM9kfFj9-TJdGY50bwjovTojjtUZ-XBP00p0tRz1mf99_dVcDzmXH4UI6yu8vwKwkU2DpQS136pwbL4LowfYqJeI8LkW8qajLsJ5YTf2SGnqWmSl-rd3Po1U-lAgA=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa enak tapi biasa aja bukan yang enak banget.""","","Jl. Dharmawangsa No.130","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWpreWQ3eGdwGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MzD3acHgDtHo4-EPrOrg2Q4&ei=MzD3acHgDtHo4-EPrOrg2Q4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
