"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Almaz+Fried+Chicken+-+Sultan+Agung+Jogja/data=!4m7!3m6!1s0x2e7a57d071883237:0xdfec83cfd210e346!8m2!3d-7.8019562!4d110.3789488!16s%2Fg%2F11yfn86vp3!19sChIJNzKIcdBXei4RRuMQ0s-D7N8?authuser=0&hl=id&rclk=1","Almaz Fried Chicken - Sultan Agung Jogja","4,6","(581)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Sultan Agung No.54","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnmlxUs26mBXG0_i269rAhHRXOFhZgSZtxYmsWj172ihkau29T7XzWiRqxB8mbW5Tu16Hf0mE9Lm5SQN3GD-y_1Qoraz4ozOePjp2hpEzpf8vqgw7tfNQ2ZJTjq1QSicAxBF0BeIhxCUWD=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak, pelayanannya oke, lokasi strategis, harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5Zm44NnZwMxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Ayam+Geprek+%26+Susu+Murni+%22Cimut+01%22/data=!4m7!3m6!1s0x2e7a585a43a2e32b:0x5bbc83443fc82c71!8m2!3d-7.7616977!4d110.3650835!16s%2Fg%2F11cnb_wgp9!19sChIJK-OiQ1pYei4RcSzIP0SDvFs?authuser=0&hl=id&rclk=1","Ayam Geprek & Susu Murni ""Cimut 01""","4,4","(104)","·","$","Ayam","·","Jl. Selokan Mataram No.234","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxcKHCEBqP5-dIL_dB-gSUKP9sX5VSWq2QBgnCxNeDU1QIfka8JFaiGqTHOyYluLAr1V1zZxHZJcehPvRiN8w_JsBOHhywy88Jt5KOZpW-K_qo1bzZajzcOFXD49lOxGnlluvX=w122-h92-k-no","","Makan di tempat","","","","Bawa pulang","",""
"https://www.google.com/maps/place/Shihlin+Pakuwon+Mall+Jogja/data=!4m7!3m6!1s0x2e7a59a19c2635b9:0x50902262b259421f!8m2!3d-7.7601374!4d110.3992067!16s%2Fg%2F11c459lc3t!19sChIJuTUmnKFZei4RH0JZsmIikFA?authuser=0&hl=id&rclk=1","Shihlin Pakuwon Mall Jogja","4,1","(240)","·","Rp 25–50 rb","Makanan Siap Saji","·","LG, Pakuwon Mall","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOqQeFYtbv-qE4Uidh0FHGonLNjcwBH9dmFaT6U4N0vzg_dd2dgpdQ_cGQ0UPdjfz5Z8O40340B9qAGxlDhEL9P6e5VqOf6BLijYqI7egpwrmiIoH0LtLV6TD_QAdjTt51aIo=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak porsinya besar sebanding dgn harganya,""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNDU5bGMzdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/%EA%A7%8B%EA%A6%92%EA%A6%95%EA%A6%BA%EA%A6%B4%EA%A6%AE%EA%A6%A4%EA%A7%80%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A0%EA%A6%A7%EA%A6%AB%EA%A6%B8+Gacoan+kota+baru/data=!4m7!3m6!1s0x2e7a591c722f5755:0xf266579bc849901a!8m2!3d-7.7884085!4d110.3749707!16s%2Fg%2F11shkwy12q!19sChIJVVcvchxZei4RGpBJyJtXZvI?authuser=0&hl=id&rclk=1","꧋ꦒꦕꦺꦴꦮꦤ꧀ꦏꦺꦴꦠꦧꦫꦸ Gacoan kota baru","4,4","(57)","·","Rp 1–25.000","Makanan Siap Saji","·","696F+JXQ, Jl. Atmosukarto","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjyIskZfVFn-kwZQluixE4d5fqynuI-N2fT6sLWHE6AiyMxK-d0pf22MirlxK-NMLaMeKIJf9DDgotRN3_h4-Ii3sbLZQxqe3Md8eK0qtgHD9FCSJw010sffa5yv9Rj-oUgAxEAiGPmbFZ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya terjangkau, makanannya enak, parkirnya cukup memadai""","","","","","",""
"https://www.google.com/maps/place/Burger+King+Diponegoro/data=!4m7!3m6!1s0x2e7a59648f39e1dd:0x12ad09eb406634a6!8m2!3d-7.78313!4d110.3627196!16s%2Fg%2F11tbh55bll!19sChIJ3eE5j2RZei4RpjRmQOsJrRI?authuser=0&hl=id&rclk=1","Burger King Diponegoro","4,8","(3.488)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5NC8gvx2vtxD1GtUxtuiAkmbgQcTeLZB1NcVXrTQPpsNPogl5x_S3shgoPzptIYqO6loRGh6xtPDGppr_wDEQskMBTN8njWmPsSweElUXasVxKxH0P5LI2tYMijwZccVc5SY3f3fzwG-p=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bersih, pelayanannya oke, makanannya juga yummy niceee""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0Ymg1NWJsbBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Pangeran Diponegoro No.89"
"https://www.google.com/maps/place/Sop+Ayam+Pak+Min+Klaten+Gejayan/data=!4m7!3m6!1s0x2e7a59a4d4123169:0xe78e4f364bc7be0f!8m2!3d-7.7635349!4d110.3937523!16s%2Fg%2F11f2rz8rmk!19sChIJaTES1KRZei4RD77HSzZPjuc?authuser=0&hl=id&rclk=1","Sop Ayam Pak Min Klaten Gejayan","4,3","(1.613)","·","Rp 1–25.000","Sup","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMlOoJkWTUP20k0jjXN8T4stHNBHsjrlPaEaMHKa-cnV2IE8rkqELLVv6_qHj8CrTsVndlBwhaqnKCtnQNe-Am-SV_0-dBGQusKmTcbm-WPydwytPowhXjnUWXXJhpdZHTNcQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk rasa enak, porsi oke, dan harga masih affordable.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMnJ6OHJtaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Affandi No.2-18"
"https://www.google.com/maps/place/Warmindo+Palm+Kuning/data=!4m7!3m6!1s0x2e7a585336703b9d:0x856b60cc3a565b75!8m2!3d-7.7603803!4d110.3760409!16s%2Fg%2F11fy16r17c!19sChIJnTtwNlNYei4RdVtWOsxga4U?authuser=0&hl=id&rclk=1","Warmindo Palm Kuning","4,3","(1.137)","·","Rp 1–25.000","Mi","·","·","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwfD2GuViMGsmFUzzMWPW7xHYrt27gED6kS0wj4QU-ZMG1DLVEP8B9IecuQ0P_4cZG3_7IlG-AUST4aEKZrO50GYRTQ7y-1hKhEtgpYNZyZgLsvq-JiJkeGo4TWX1OdJmYzi5i=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nya bersih, pelayanan nya mantap, dan mi dokdok nya juara :D""","","","","","","Gg. Dandang Gulo"
"https://www.google.com/maps/place/Marugame+Udon,+Pakuwon+Mall+Jogja,+Lantai+GF/data=!4m7!3m6!1s0x2e7a59a328cb5c01:0x1a90febeee4f98f5!8m2!3d-7.7821583!4d110.4012085!16s%2Fg%2F11frmw4s3c!19sChIJAVzLKKNZei4R9ZhP7r7-kBo?authuser=0&hl=id&rclk=1","Marugame Udon, Pakuwon Mall Jogja, Lantai GF","4,7","(1.083)","·","Rp 50–75 rb","mi udon","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE75TxJHokOxlW9UCx1lhl6Kfh74HnD5PCV-GwMPtqyS9oIvP4C7ainBykK54qD72RECNGMrDLW22NibmuZh9jZ3hz5I7LRnATqLVVzYKAjaPyQKhofdMczNn0MJt13-pSDYcBR=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udon-nya mantap, kuah kare-nya juga enak dan bumbunya nendang banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcm13NHMzYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Pakuwon Mall Yogyakarta, Lantai LG Unit no. 15 Sanggrahan, Jln Ring Road Utara, Jalan Ring Road Utara Sanggrahan Kaliwaru Lt.LG"
"https://www.google.com/maps/place/Kedai+Ciremai+Jalan+Pura/data=!4m7!3m6!1s0x2e7a590040720141:0x12010fd1d29f62bf!8m2!3d-7.795193!4d110.4012715!16s%2Fg%2F11y372wn2s!19sChIJQQFyQABZei4Rv2Kf0tEPARI?authuser=0&hl=id&rclk=1","Kedai Ciremai Jalan Pura","4,7","(12)","","","Restoran","·","6C32+WGC, Jl. Pura Jl. Plumbon","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJMcKJeYsNkJTmChO4GgNBB9WtSmYjNmYr3FXcdNesu41sB5UvYX9Vff1SMOniwHnXHaKc_cZt7yDqjG_6j6fwQxgTQruLWsbQSkrUkUj5tRlhDsAWoLksT9n2Jhy8I8U2ziucM8dnBn0=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan ramah pol enak banget di sana apalagi kalau soal makanannya🔥🤗""","","","","","",""
"https://www.google.com/maps/place/Ayam+Goreng+GAJAH+WONG+Special+Ayam+Kremes/data=!4m7!3m6!1s0x2e7a59cb587f528f:0x14d3278ec63cb5f0!8m2!3d-7.7785611!4d110.4026551!16s%2Fg%2F11fq6j1btb!19sChIJj1J_WMtZei4R8LU8xo4n0xQ?authuser=0&hl=id&rclk=1","Ayam Goreng GAJAH WONG Special Ayam Kremes","3,9","(85)","·","Rp 1–25.000","Restoran","·","Jl. Ampta No.348","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeb-y5jhXIaGAjNyuhcUs0ifSMnuk0wIeUu65_6kmbeqzH7_9csUtzff-5bDJsIz8yQq1b0ygbaaLCTLUYulfUuBjS5xJ479YkRh-93kKX9h-_TbtCUcwV7VYbeE1MsromEedOlK1mpQCE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya suka sama ayamnya gurih, moist dan  bumbunya meresap sampe ke dalam.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcTZqMWJ0YhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Sahabat+Makan+Toko+Sayur+dan+Sembako/data=!4m7!3m6!1s0x2e7a596d17ca5b07:0x7e77c6d597fbb084!8m2!3d-7.7558435!4d110.377298!16s%2Fg%2F11l23ql5pj!19sChIJB1vKF21Zei4RhLD7l9XGd34?authuser=0&hl=id&rclk=1","Sahabat Makan Toko Sayur dan Sembako","4,6","(51)","","","Grosir sayur","·","Jl. Pandega Marta No.347","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt0bcy1gjK-2bxrS6Kme0RS1o8bO8MtjgZyR3EpgDlI6k8AUeCbD4WDBtRgLM-cSrHwrG7bKYlul0rf0z8Zqf9k7uOv2HjfsPPjYKMBDXJl67FDbgvEYZIrLzdgxCpsZbPiYjcE__1Fl8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Order ke sini lewat shopee buat ngirimin adekku stok","","","","makanan","",""
"https://www.google.com/maps/place/Rumah+Makan+Siap+Saji+Oke+Iki/data=!4m7!3m6!1s0x2e7a5916f138981f:0xd47ed91fe408d7f4!8m2!3d-7.7359954!4d110.3943179!16s%2Fg%2F11cs0vx_0x!19sChIJH5g48RZZei4R9NcI5B_ZftQ?authuser=0&hl=id&rclk=1","Rumah Makan Siap Saji Oke Iki","4,3","(368)","·","Rp 1–25.000","Prasmanan","·","Jl. Kaliurang No.58","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKrttCF_TwBGUsYlRVtpwU1up8jgl0OlyvPTBC8qAGFhuTh6MvX9u5k_akI1NQ0Kfr6CY0UYOLQSkAd0wdPYwuse_FIaYbC3RKSY3cj8e75UgCH18U6GWUsQkoES_ERZ1HJYLXZA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu banyak rasa enak , fresh, parkir luas, harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjczB2eF8weBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Fast+Food+Restaurant/data=!4m7!3m6!1s0x2e7a59c238ba1b45:0xb68f2014f614bc77!8m2!3d-7.7804029!4d110.4012122!16s%2Fg%2F11kzcn9v97!19sChIJRRu6OMJZei4Rd7wU9hQgj7Y?authuser=0&hl=id&rclk=1","Fast Food Restaurant","2,0","(1)","","","Makanan Siap Saji","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bl2kYF-xws60mFE0IFchLQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=226.8552&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang","",""
"https://www.google.com/maps/place/Salto_Food/data=!4m7!3m6!1s0x2e7a597367f574fb:0x5e8f20103818a36c!8m2!3d-7.743707!4d110.3816482!16s%2Fg%2F11mc79kk35!19sChIJ-3T1Z3NZei4RbKMYOBAgj14?authuser=0&hl=id&rclk=1","Salto_Food","4,8","(13)","","","Toko Makanan","·","794J+GM6, Jl. Sumatera, RT.014/RW.044","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF71GKRQQUWtiEROghk-8D_vq_jgZgVsnkUneI5wxajPLY4wdzPn-lIi41EESV4f8AH4FhIjkj7EMqE0pSpHtkrPZte7Br5xOg8NUFL6X6atfl9xbIQ3H8PXN4sdNFEd82selMa=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak,lezaat,beda dr yg lain..Rekonended pokoknya..🥰😍😍😘😘""","","","","","",""
"https://www.google.com/maps/place/KFC+Malioboro+Yogyakarta+2/data=!4m7!3m6!1s0x2e7a590026ed1fa5:0x54dff34a9a0bc109!8m2!3d-7.7920767!4d110.3657231!16s%2Fg%2F11wthty8fy!19sChIJpR_tJgBZei4RCcELmkrz31Q?authuser=0&hl=id&rclk=1","KFC Malioboro Yogyakarta 2","4,1","(61)","·","Rp 25–50 rb","Makanan Siap Saji","·","No.135 001, Jl. Malioboro No.135","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEmn2-68U2GhVubS-kIKQNUodZDabKzB-_DnwaADhCMMi5TFimBrs627Sqx7PTSPvxHdSCXZ5m_QTWWMWgtqsagAWMhuj5Vh9cYaxt0h50NTOX5imY1alM2ohlsTg-GXXgBqp5vnpj_Qc9=w80-h177-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3dGh0eThmeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan siap saji","",""
"https://www.google.com/maps/place/Ruko+Babarsari+%28BBC%29/data=!4m7!3m6!1s0x2e7a59f2e360061b:0x27ca4783c1daab5c!8m2!3d-7.775433!4d110.4157116!16s%2Fg%2F11btm9kywh!19sChIJGwZg4_JZei4RXKvawYNHyic?authuser=0&hl=id&rclk=1","Ruko Babarsari (BBC)","4,4","(1.031)","","","Pusat Perbelanjaan","·","·","Buka","· Tutup Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFq1ZXTAfy6SvDNoMPizBAHvDu8MxjpjPIF7j4k3YcLBBheVAfApa8x2t_G0W5MyTDAWskKIwIOMBTVvjpToByQQFn6RPd1J0vh0C4xkDNFFp6X-dQOzRQ67pmPEeaiDW3Q8mo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat buat aku menunggu orderan 😁""","","","","","","Ruko BBC Plaza, Jl. Babarsari No.23"
"https://www.google.com/maps/place/Rumah+Makan+Padang+Asli/data=!4m7!3m6!1s0x2e7a5830acd36425:0x154ed1d94a858d7b!8m2!3d-7.7806081!4d110.3672495!16s%2Fg%2F1hm5vmpvm!19sChIJJWTTrDBYei4Re42FStnRThU?authuser=0&hl=id&rclk=1","Rumah Makan Padang Asli","4,4","(429)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjFBSLI_OKTmkfxzyZR0SCpCKIyd6RY9CFFVY3X-AXlu-7O4hKUxNSVoHHh2NsszHYrx9XMj7Q5krIPEir1CqJLX1fJabg6hnyiWObOUqnCVBw15X5XLcTpOJ886M5UABYPvm8=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yg suka tunjang/kikil wajib banget nyoba, enak, besar, murah.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNXZtcHZtGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xCn3abuiB_y84-EP-qPd6AU&ei=xCn3abuiB_y84-EP-qPd6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","6998+QV5, Jl. A.M. Sangaji"
"https://www.google.com/maps/place/Warmindo+Panembongan+99/data=!4m7!3m6!1s0x2e7a58461e626853:0x29899e093973f148!8m2!3d-7.7713851!4d110.3665046!16s%2Fg%2F11bztrq7mn!19sChIJU2hiHkZYei4RSPFzOQmeiSk?authuser=0&hl=id&rclk=1","Warmindo Panembongan 99","4,5","(206)","·","Rp 1–25.000","Mi","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVupsvgbtnmjql6yn-Rg-fDvWibXzYsLXDcbFbeyqBkj5-xXAgzaa2pJIL2kpAGZFFAR-IuQbkmlzH0FpfT_j45KtovaX50YEDN9hsPj-5OBPLcQFyFLa_zWVaLzA5q3hX7Jaqkg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat luas,menu lengkap,harga mahasiswa""","","","","","","Jl. Gotong Royong No.1175"
"","","","","","","","","","","","","","","","","","","",""
