"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6","M4A5Cf"
"https://www.google.com/maps/place/Warteg+Iklas+Bahari+-+Kautsar/data=!4m7!3m6!1s0x2e7a57002f94fd73:0x421b2ddacc55ce78!8m2!3d-7.7955041!4d110.3978507!16s%2Fg%2F11yhkb_v9w!19sChIJc_2ULwBXei4ReM5VzNotG0I?authuser=0&hl=id&rclk=1","Warteg Iklas Bahari - Kautsar","3,0","(2)","","","Indonesia","·","","Jl. Puntodewo No.1","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aYFSPy_pu7vCOEy3atc39A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=269.83725&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","·"
"https://www.google.com/maps/place/WARTEG+BERLIAN+BAHARI/data=!4m7!3m6!1s0x2e7a5930b9387293:0x2d71225bd7a0ff03!8m2!3d-7.7597262!4d110.4255132!16s%2Fg%2F11lt_4sm6g!19sChIJk3I4uTBZei4RA_-g11sicS0?authuser=0&hl=id&rclk=1","WARTEG BERLIAN BAHARI","5,0","(2)","","","Restoran","·","","Jl. Sabo","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXfNccK8eugwjmBF7V9g-q0EtIU5wOJBsm32v8p33KCFhACmceYrcUF9dqqXQhJ5sEQwcjYUDciNHAUeY6kiKi5rZ0iSrEpV8LDNyGeior5ZCt4SZ_xHFbnuyfgktfdnvlBUA6=w122-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","·"
"https://www.google.com/maps/place/WARUNG+MAKAN+WARTEG+PARADISE+BAHARI/data=!4m7!3m6!1s0x2e7a57dd7d8dbc8b:0x5c71e1e15494ef80!8m2!3d-7.7960858!4d110.3998025!16s%2Fg%2F11v63rtvx9!19sChIJi7yNfd1Xei4RgO-UVOHhcVw?authuser=0&hl=id&rclk=1","WARUNG MAKAN WARTEG PARADISE BAHARI","3,2","(12)","·","Rp 1–25.000","Tegal","·","","693X+HW2, Jl. Arimbi","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaa0M1NzKGhOqDljeeOKN1qMI9I3N9VR4sUQx9JfMFqjg0FgscHGK_Fq8yju4Eas-SgAfYFfoVwu2KkJWYxaYUBBuN0kGkmLoAgl6LeHPbWrQaXKeUPCyT6cXKyzEyJdlRsUZFeQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""masakannya enak,tempatnya juga bersih""","","","· Tutup pukul 21.30",""
"https://www.google.com/maps/place/Kios+Barokah+Jaya/data=!4m7!3m6!1s0x2e7a59be937dbbd3:0xb6c2f08e8c9ff3ff!8m2!3d-7.7402846!4d110.3955943!16s%2Fg%2F11j1c39c6c!19sChIJ07t9k75Zei4R__OfjI7wwrY?authuser=0&hl=id&rclk=1","Kios Barokah Jaya","4,8","(37)","","","Toko Pakan Hewan","·","","Jl. Gambir Anom Jl. Lawu No.26","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFG4ItFPQw1sGvfnhQ6moTL8oek9NpLAmlXBkvdzNazcf0F8bQW8qT71asQq5xZWEM8RhfPa3knv5J1wfBavFY3HRAK0iwj1oDWUbcYwO07iB_twFodE6nNPhZ4LcaXuQemb8LT=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan khas","warteg",".. Enak & Tasty 😋""","· Tutup pukul 21.00",""
"https://www.google.com/maps/place/WARTEG+KHARISMA+BAHARI/data=!4m7!3m6!1s0x2e7a597957b27763:0xb83c1402ba3a35c5!8m2!3d-7.7472019!4d110.4196773!16s%2Fg%2F11vw_x24nx!19sChIJY3eyV3lZei4RxTU6ugIUPLg?authuser=0&hl=id&rclk=1","WARTEG KHARISMA BAHARI","2,4","(22)","·","Rp 1–25.000","Restoran","·","","7C39+4V7, Jl. Utara Stadion","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSvTLIzfKE17nMwsEC1fHxBDjtlh3NuqdIkZwBPuoZxHCLALHqNN39ZZHT3fJjpGEPxGFMVY9FpItHH0beigglfXdFXs0Mfo4lRSYkUjJqG3fcP-DOpd1bLQlDSwLk102zw6hy_Q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","kharisma dengan rasa ter enak.""","",""
"https://www.google.com/maps/place/WARTEG+RANIA+24/data=!4m7!3m6!1s0x2e7a59001cd8a31f:0x6f39ee65c0ab715b!8m2!3d-7.7449633!4d110.4053423!16s%2Fg%2F11zkvqhqg8!19sChIJH6PYHABZei4RW3GrwGXuOW8?authuser=0&hl=id&rclk=1","WARTEG RANIA 24","5,0","(1)","","","Nasi","·","","Jl. Pondok Raya No.j11","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyD9KpMGB83hUUIiM9nd3IDPtC_sabCBYVEtdb8WscUrPsb9-ouJowWKCS7CCqYUyQ2EIJM2EtD7fS65GMtoEW71pqZDTLaJOqau4Bl7F5v22Koo0vryvCdpHoFR6Mq7Arsfxlkl4oyQY=w122-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","· Tutup pukul 23.00","·"
"https://www.google.com/maps/place/WARTEG+KHARISMA+BAHARI+JEC/data=!4m7!3m6!1s0x2e7a577720d3d677:0xb7e2b422cd7e9f71!8m2!3d-7.798509!4d110.4072091!16s%2Fg%2F11wh_7rxdc!19sChIJd9bTIHdXei4RcZ9-zSK04rc?authuser=0&hl=id&rclk=1","WARTEG KHARISMA BAHARI JEC","3,0","(2)","","","Dominika","·","","Jl. Raya Janti No.344","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4np_tmPWg17Bk_zCOhzQm0zKucbvkStHnHRatVWPpKcR-Bdzw1YmiIAw3KBTFRB5rioxUCQT5Uv-0RCbcsvh8boREEcZclYX4FmfD07NewoIToqvQJLvI5iisFhVBZToRQMil=w163-h92-k-no","","Makan di tempat","Ambil di tepi jalan","Antar tanpa bertemu","· Tutup pukul 22.00","·"
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Jl+Magelang/data=!4m7!3m6!1s0x2e7a5902521f0e63:0x97fcf4dcb0379f2a!8m2!3d-7.7601835!4d110.3617672!16s%2Fg%2F11v6c7sjjv!19sChIJYw4fUgJZei4RKp83sNz0_Jc?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Jl Magelang","4,0","(36)","·","Rp 1–25.000","Tegal","·","","Jl. Magelang No.100","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH64pAMRpp_v2Sd4LBfPc3ryqXYqjM2x0Ue5eidBnr3MjBVuGZfBGhNhmg43Xo-odo8zxLPtBJCnSrFeTF5UeZgH7rPxNAwykV06LadY7hjQ8-vPl-OYNRojfopgUW-qRLriYNUYA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""semoga pelayanan dan kualitas makanannya selalu dijaga.""","","","",""
"https://www.google.com/maps/place/Warteg+Bima/data=!4m7!3m6!1s0x2e7a598a44adc58b:0x6248db642a582218!8m2!3d-7.7693374!4d110.424322!16s%2Fg%2F11t0q55n8w!19sChIJi8WtRIpZei4RGCJYKmTbSGI?authuser=0&hl=id&rclk=1","Warteg Bima","4,4","(8)","","","Restoran","·","","Jl. Nangka III No.68B","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaiEsjMJgTByEMIHF-e-77T0PgzDQyVtrYk86jHqA3-Gj4aKtJdO8Ya1P5puWnH-1jzCJXdFGqD5yEr59m9OlsYCDN3GxVKbvIOO1aeP20RKGQG0ouOtOGZIblTjtitEJyOWx5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah bangett, fresh""","","","",""
"https://www.google.com/maps/place/Warteg+Tri+Atmadja+Bahari/data=!4m7!3m6!1s0x2e7a5b004f702d4b:0x8b403c8f59c0cc21!8m2!3d-7.7615539!4d110.4329725!16s%2Fg%2F11lzd54rfd!19sChIJSy1wTwBbei4RIczAWY88QIs?authuser=0&hl=id&rclk=1","Warteg Tri Atmadja Bahari","5,0","(20)","","","Toko Swalayan","·","","6CQM+95H Alamat, Jl. Raya Tajem","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYHO0LDFI4K9WmS7YeDi677cZ3I7KmtvnGvtUf9AMOkyy_DHnh1PjVuy70MKcMLz4uVRFGLJ0BPIR106WkU53xTvfLFHrvfPKvZ-SJ89xICTBrAAHdRGSILmhbwVYXvkHwFT_xaQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","paling enak.""","",""
"https://www.google.com/maps/place/Warteg+kharisma+bahari+premier/data=!4m7!3m6!1s0x2e7a5975bd222da9:0x4431966eabaac114!8m2!3d-7.7386636!4d110.3761913!16s%2Fg%2F11kqm_rg6c!19sChIJqS0ivXVZei4RFMGqq26WMUQ?authuser=0&hl=id&rclk=1","Warteg kharisma bahari premier","3,7","(50)","·","Rp 1–25.000","Restoran","·","","Jl. Palagan Tentara Pelajar No.18","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHigydexWobUIW2Dm9MgIgzLDSBUiiBdhJ9TG9eSc4goviXNDclbBKR9F9ktEfeDA0cZhCX05FXyWlFOuQQ_40ZkuN0PO9jnFT5XHF2FigVUFc_wA8yF4M0axwKRRYi-0P3lQ23mA=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""masaknya enak enak, murah""","","","",""
"https://www.google.com/maps/place/Warteg+PPMU/data=!4m7!3m6!1s0x2e7a59003a580b41:0x4d1f1867830bb36e!8m2!3d-7.7682331!4d110.3636336!16s%2Fg%2F11vsv6l9tr!19sChIJQQtYOgBZei4RbrMLg2cYH00?authuser=0&hl=id&rclk=1","Warteg PPMU","4,5","(4)","","","Indonesia","·","","69J7+PF2, Jl. Magelang","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""keren bs bkin","warteg","""","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari/data=!4m7!3m6!1s0x2e7a5727086019d1:0xd7423dcb847b6afb!8m2!3d-7.8009774!4d110.3619686!16s%2Fg%2F11tt6d8fd0!19sChIJ0RlgCCdXei4R-2p7hMs9Qtc?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari","3,6","(88)","·","Rp 1–25.000","Restoran","·","","·","Jl. Bhayangkara No.01","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW-LKOuDzNSlLkUgiZe6RpOtq67obpT1vEmKQouru-B-TqAOZLIQEFR_R00gQ1JmFXi0BsPBDlh0ZmCNfUwnnNXnzLSCmk3Dy8bxew4TO0srXKbbbWfECuKhZpSx85Y6HhfT42=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Niatnya memang cuma buat coba-coba aja yang katanya","warteg","kekinian.""","",""
"https://www.google.com/maps/place/Warteg+BMW+%28+Bar+Mangan+Warex+%5D/data=!4m7!3m6!1s0x2e7a5900714f9e4d:0xbf5d767455a5a72a!8m2!3d-7.7954063!4d110.3640468!16s%2Fg%2F11xdrdf_5t!19sChIJTZ5PcQBZei4RKqelVXR2Xb8?authuser=0&hl=id&rclk=1","Warteg BMW ( Bar Mangan Warex ]","","","","","Dapur Umum","·","","6937+RJM, Jl. Kp. Pajeksan","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwnZzTv6hzAUE3qp-xFZeEohvD6eRMirwrH9jSsX-hXw_WLD4GuHcODz9_RExBNfpNyV30O0U0qF_2Atcsp6hpCU0jwdMapDnGZTWhavfUnOZziDEU5zaAUW2ySFuyw8zeGkKCo9OY0OGL=w80-h106-k-no","","","","","· Buka Sen pukul 08.00",""
"https://www.google.com/maps/place/Warteg+Kafe+Selera+Bahari/data=!4m7!3m6!1s0x2e7a59a190b1ca1f:0x282bac860b55dedf!8m2!3d-7.7679251!4d110.3981193!16s%2Fg%2F11v5bw6392!19sChIJH8qxkKFZei4R395VC4asKyg?authuser=0&hl=id&rclk=1","Warteg Kafe Selera Bahari","2,9","(37)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Selokan Mataram No.450","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBLYXqKNsJNR31U_wLMm3indCAiwwsLNqeYqkM_PzLcN1oLnjcwBBiJlpEqCuCR3PxyCHfXNo0RRogHIG98ZCkmf8jwhlO2qKb5uR5Uh3ACqK4fanF9Egskcx3PSGrOWt8ijwF9w=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya murah & enak,","warteg","versi premium nih.. mantapp""","",""
"https://www.google.com/maps/place/Warteg/data=!4m7!3m6!1s0x2e7a59772532a429:0xd8e17716a20c160a!8m2!3d-7.748223!4d110.4120542!16s%2Fg%2F11bzrq1st3!19sChIJKaQyJXdZei4RChYMohZ34dg?authuser=0&hl=id&rclk=1","Warteg","4,1","(7)","","","Tegal","·","","·","7C26+PR7, Jl. Candi Gebang","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnr5hxq9wSmmSZoW0MHvIIRBbuV8T6MbCyAJW1FRIG8B5ItkI4RRVgOT_0K62QFi6zfYDRmNOrxrCc1rld70FP2bbHJ_OyXt0H8W9LxU1U4M7ma5kMcLB8GR9dFvLFbVvsBamh=w80-h142-k-no","","Makan di tempat","Bawa pulang","","· Tutup pukul 20.00","·"
"https://www.google.com/maps/place/Warteg+PARADISE+BAHARI/data=!4m7!3m6!1s0x2e7a5953bfe37e63:0x27599e8e4f996abe!8m2!3d-7.779946!4d110.3728718!16s%2Fg%2F11svg0d9k_!19sChIJY37jv1NZei4RvmqZT46eWSc?authuser=0&hl=id&rclk=1","Warteg PARADISE BAHARI","3,6","(41)","·","Rp 1–25.000","Tegal","·","","Jl. C. Simanjuntak No.47","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9cLLRuo_F7PrIbNCAp3sZWVfnv7ccMimbD9AwVr-T04RdMfXxeUpenAaEhBbwkO5TS4nCjfMdN5l3Y__v0EvvNl2FT6stLeixyvQOs7wEnwAY2s5pAlmxDn_AZXSarZTYS5DI2g=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat ini menawarkan beragam pilihan menu dengan harga terjangkau.""","","","",""
"https://www.google.com/maps/place/Warteg+orang+tua/data=!4m7!3m6!1s0x2e7a596cd8473dd5:0x597e8f06cfba2124!8m2!3d-7.7446848!4d110.4114836!16s%2Fg%2F11hzsvyz5z!19sChIJ1T1H2GxZei4RJCG6zwaPflk?authuser=0&hl=id&rclk=1","Warteg orang tua","5,0","(4)","","","Tegal","·","","·","Perumahan Jambusari Indah Jl. Mangga No, Jl. Mangga No.3, RW.3","Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DE7AQjpiqY3dyUUkkZZaYQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=264.71292&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","· Tutup pukul 00.00","·"
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Bakungan/data=!4m7!3m6!1s0x2e7a59002f75525f:0xf68301add9d065b!8m2!3d-7.7335356!4d110.4135372!16s%2Fg%2F11yhsfjy44!19sChIJX1J1LwBZei4RWwad3RowaA8?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Bakungan","4,7","(34)","·","Rp 1–25.000","Brunch","·","","7C87+G9F, Jl. Bakungan","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPaPfAb_3xwnLMYXtiEHXA1ZV2HC_AQPYj0gYn8sT_mVe7cL3NlfqD2xas01-4ab9vzlave2z8KgIPbQXLzvQYbIlrL1-zoouimmN0d-pAHaMuyco2hjac5M9eOTtoo33hC59mgze8cUTX=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu di sini lebih lengkap dari","warteg","sejenis, dan lebih enak juga""","· Tutup pukul 21.00",""
"https://www.google.com/maps/place/WARTEG+Putra+Bahari/data=!4m7!3m6!1s0x2e7a5700220dc62d:0x3023dca999ce9e0e!8m2!3d-7.8103323!4d110.3871418!16s%2Fg%2F11wnql4wf1!19sChIJLcYNIgBXei4RDp7OmancIzA?authuser=0&hl=id&rclk=1","WARTEG Putra Bahari","4,9","(55)","·","Rp 1–25.000","Prasmanan","·","","59QP+VV6, Jl. Glagahsari","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGn0LfiBS6npo3vSEPawSSIKoMojqBqopUIFytb9YVt_s2dLDLbKOuFgOVGXrOt-nSsBj9TXYa1jLHwxmK3U8Vnalgt_Rzvo-Pbxu_LUuWLHIR_89nw40ptwG_QMC1Tv4rI_k_vC-dPiPDP=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan nyaman di kantong 👍🏻👍🏻""","","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+%28WKB%29+Wonocatur/data=!4m7!3m6!1s0x2e7a570005fedcd9:0x8f26c20aef9dd624!8m2!3d-7.8026379!4d110.4107654!16s%2Fg%2F11wg9196nv!19sChIJ2dz-BQBXei4RJNad7wrCJo8?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari (WKB) Wonocatur","3,2","(5)","","","Indonesia","·","","Jl. Wonocatur No.423 27","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBFoIgAdaoyhjG0bY4qB_b-RFK1Rs1DPNRoYpP9z3DT3NZruG_XWp4FlIJCu3CFNSryMjadxY6zAVy4PA-E_yRoBVg-rxyKi3MsgllrizkoJv4pQYcuMFWNVrzSi7MbDWmwoW6EYwD7g4=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya oke cuman agak pricey dengan","warteg-warteg","yang lain""","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari/data=!4m7!3m6!1s0x2e7a594e78a72b91:0xca619688f2319497!8m2!3d-7.7342491!4d110.3940914!16s%2Fg%2F11kpm9hc_s!19sChIJkSuneE5Zei4Rl5Qx8oiWYco?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari","3,2","(104)","·","Rp 1–25.000","Indonesia","·","","798V+8MJ, Jl. Damai","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXpVBPSLYqjH83UhZTvteARoXi76LIgBb15gVudGO9P5HUO1iNdSRppb22Yb5idkphGsCGfN2ksYdcyy9_2pYQ71OfPvHk3mnJkH9brH3IZnp1h2ZPS8XLV2M2JcQrznkQlORc9g=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","nya enak harganya murah ga ada tukang parkir,dan gratis es teh""","",""
"https://www.google.com/maps/place/Warteg+eman+bahari/data=!4m7!3m6!1s0x2e7a57c250c9c129:0x9ea8975e96f34c9f!8m2!3d-7.8013672!4d110.3647568!16s%2Fg%2F11y8z7z0sd!19sChIJKcHJUMJXei4Rn0zzll6XqJ4?authuser=0&hl=id&rclk=1","Warteg eman bahari","5,0","(2)","","","Rumah Makan","·","","G. Lawau","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-dNkr5g6wtW3HC2bCyQyO_T7MJyZ7P-oXX0uD5lIinyDbYjMdsGeMntzOvhgQkkVi344TC29nil8XsY7PhinxeJFOqWf8YqjGT0nAUlom_mqc94fQL8yhzRhy_3z0vLeHtrNH_Q=w80-h106-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","·"
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Supomo/data=!4m7!3m6!1s0x2e7a5700567d9de7:0xdb324f9b13200f2!8m2!3d-7.8072106!4d110.3900322!16s%2Fg%2F11w31nk7c4!19sChIJ5519VgBXei4R8gAysfkksw0?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Supomo","4,9","(8)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Prof. DR. Soepomo Sh No.59","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcAJxkEzdkqB52QZhmdQFfuaqFCV8hLIcwlskj06yItRrTgkTYe8rHv2xpWjKq2S82-EECf3LnJY0ae9jE1GcG4roBRrY_mq3lshX1tR57Q7A6sd2zo0a0FsZ3dy-_OTP7QLUMQg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bersih , murah""","","","",""
"https://www.google.com/maps/place/WarTeg+Kharisma+Bahari/data=!4m7!3m6!1s0x2e7a57e33b69bc4b:0xc589245e921c6d17!8m2!3d-7.8045614!4d110.3608518!16s%2Fg%2F11sv78cqn5!19sChIJS7xpO-NXei4RF20ckl4kicU?authuser=0&hl=id&rclk=1","WarTeg Kharisma Bahari","3,1","(35)","·","Rp 1–25.000","Tegal","·","","·","Jl. Kauman No.51a","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzbDrwsuCNGfV52vOw2Lxs2ih5g2GMTcr4IS9BrXJd5WoDU0-gql7ZMoSGB1HhoSuZ7_PHeuzISxE_G69QiHHPDlXbicBp7cDMFCHBVacQmjphI3ytpLaGul3UsMsZ_mvknMZH=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, nyaman, murah 👍""","","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Tamsis/data=!4m7!3m6!1s0x2e7a570027950e87:0x95b896b461aca4ab!8m2!3d-7.8152448!4d110.3763794!16s%2Fg%2F11lmgyl0ym!19sChIJhw6VJwBXei4Rq6SsYbSWuJU?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Tamsis","4,4","(12)","","","Dapur Umum","·","","Jl. Taman Siswa No.712","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxqpGn-p5Moo9rcw_O5yWqjoXLqTussGSElDntlgUaeC-MMjPjWtiavR5hg-WMPf1Mg8CevW_KjAz6gUy3XedtfSRP6VSEVT5XrWpLryrAzb2G8twdjrfr7Wcy7-2CO0iGgnEzaQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wartegnya bersih, menu makanannya enak dan harganya murah""","","","· Tutup pukul 22.00",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Katamso/data=!4m7!3m6!1s0x2e7a57f026ff0851:0xb45455bbcaa2e14!8m2!3d-7.810553!4d110.3688196!16s%2Fg%2F11khx1nqmp!19sChIJUQj_JvBXei4RFC6qvFtFRQs?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Katamso","3,9","(106)","·","Rp 1–25.000","Restoran","·","","Jl. Brigjen Katamso","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJiMUncjJUZjZ6G9MWA8KqFfPg6rE77piwLFcg0FON6viXRTq8xsGAGNSjuBnp7sVFPR5eEJ_1ZzZVYTUKTsuUppWux4T8K1wkuOlZ0X4k4EoBE0k0CcB8Wr-A4CQhSL38jqfwYA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga worth it lah untuk","warteg",", menu rekomendasi ayam sambelnya enak""","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari/data=!4m7!3m6!1s0x2e7a57705129b6f5:0xf3fb37526b923f5a!8m2!3d-7.8072989!4d110.3878456!16s%2Fg%2F11w9617hnc!19sChIJ9bYpUXBXei4RWj-Sa1I3-_M?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari","3,0","(6)","","","Restoran","·","","Jl. Glagahsari No.80","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdmxJNoNMEuH1JsXz3WlmYHPFUGNb3mfqG5bU-flSaQMYXoMeWLXvV0DEdBDUYBcnEuaTD9yMEiTndTZ35AULx2XWpcHHfyL5AAxrPV-GEAqjeZ0oS3g42Mv0vtOpAkUu9pSvzFRJ-YvYB=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makannya enak, bersih, murah""","","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Premier+Soto+Ayam+%26+Sop+Iga/data=!4m7!3m6!1s0x2e7a5a2f45645365:0x6b4be7ec06027d71!8m2!3d-7.761092!4d110.4329463!16s%2Fg%2F11w9fl2cy4!19sChIJZVNkRS9aei4RcX0CBuznS2s?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Premier Soto Ayam & Sop Iga","3,7","(11)","·","Rp 1–25.000","Restoran","","","","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9xrd1RX0uggRdOhfe55NlDG2WWw0D0DUrR3y6pNHWsNq3KUkYHhWLqSJHe1s7AkanxjaNXpCvJJyouzyRgi9KgK6o6nEkFMr-2-u1OKVdDVv-1JrqCr9j2htdccgbo5Hr3bk1qh3DiXqe=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap murah meriah, free es teh dan teh manis.""","","","",""
"https://www.google.com/maps/place/WARTEG+WIDYA/data=!4m7!3m6!1s0x2e7a5bcf78ca8e8f:0x7ab4ffbe65327e60!8m2!3d-7.7512773!4d110.4348093!16s%2Fg%2F11vb54xgh9!19sChIJj47KeM9bei4RYH4yZb7_tHo?authuser=0&hl=id&rclk=1","WARTEG WIDYA","5,0","(4)","","","Restoran","·","","Jl. Raya Tajem No.98","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXmBBOFuqurfvcVciDc4XJ34rhh84BB_Si8qIx7AuFQciSqzSB6E-xCGTwxW8XDjDKivCvHwkFjKvkOoZcDcexWqBbmj7C4uxZGHEIxX3Mii4Xem6AdwJxia9uO0YH9-7ttLTq=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alhamdulillah masakan nya enak""","","","",""
"https://www.google.com/maps/place/Warteg+Mukti+Bahari+Katamso/data=!4m7!3m6!1s0x2e7a57003d762ead:0xbf54301bac179981!8m2!3d-7.8099979!4d110.3688536!16s%2Fg%2F11y8ltt5p7!19sChIJrS52PQBXei4RgZkXrBswVL8?authuser=0&hl=id&rclk=1","Warteg Mukti Bahari Katamso","4,6","(12)","·","Rp 1–25.000","Nasi","·","","59R9+2G5, Jl. Brigjen Katamso","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVY4SA1Dfs58SUJoQM4QSeDDywBFqHvmjufFaYx_9ZON1mRPAuBR5wYa3pQoJwIQcL5QyrZsk_Of1tIHaNHkrdaeBEYBNTCiOIk_NaVtbK2XDXSUph_p9IWx2i3XYYNly3qav3=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Hadir saat pembukaan","Warteg",".""","",""
