"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","AJB7ye","AJB7ye 2","W4Efsd 4","doJOZc","W4Efsd 5","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Rumah+Makan+Abdi+Minang/data=!4m7!3m6!1s0x2e7a59b1a04740cf:0x5989ec68e8ef88f2!8m2!3d-7.7815321!4d110.3993948!16s%2Fg%2F11b64l99hs!19sChIJz0BHoLFZei4R8ojv6GjsiVk?authuser=0&hl=id&rclk=1","Rumah Makan Abdi Minang","3,4","(8)","Padang","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhF2_eMa8bsmvNGCajTwk70l-7q4r5-uVVGthmvEC2j75bABZccM438RrG3anylG4q23ZGnBbAb6DAyTGng2fRAM0zE9O0_xEo7FukywRwyjoCdrBP9Sg0n-ES2ebIJ2KYubyInJGWLOtYu2brfiDQDbLeMfey2yOJL3dpLjChYf_8R4zqDvUxMZY5C8wRuVneyOcCo=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""biasanya istirahat kesini klo mau","","","","","","·","","Gang Alpokat Jalan Klebengan Blok CT 8 No.1B","","makan","siang menu nasi"
"https://www.google.com/maps/place/Rumah+Makan+Padang+Group+Murah+Meriah/data=!4m7!3m6!1s0x2e7a5bd323922199:0xbf0e9a3b2a050920!8m2!3d-7.7505073!4d110.4347105!16s%2Fg%2F11b69_0qjj!19sChIJmSGSI9Nbei4RIAkFKjuaDr8?authuser=0&hl=id&rclk=1","Rumah Makan Padang Group Murah Meriah","4,4","(543)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS5TM5FRvj3vnTAtVqNlKl2nIDCQwk5VlPQxt6T4gf678zXhtK8TPrJRrGEPobpLlKyMHPyHuW_vkEmHSY1bqQ9rSU8SlaBa0jZQm7Boqanm4c03cM6Q8zGxdFsVo0qnwlJd4D=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makannya enak rasa","","","","·","Rp 1–25.000","·","","·","Jl. Raya Tajem No.1,5","padang","masih terasa dan harga bersahabat"""
"https://www.google.com/maps/place/Ampera+Masakan+Padang/data=!4m7!3m6!1s0x2e7a583aa95ec87b:0x995e769194706838!8m2!3d-7.7853998!4d110.3663282!16s%2Fg%2F11bbx18nlj!19sChIJe8heqTpYei4ROGhwlJF2Xpk?authuser=0&hl=id&rclk=1","Ampera Masakan Padang","4,9","(41)","Padang","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAZrC5-eUXHRmnepalb1vX_12Sy26cKN2m-wxq4alxRYF1FUWOZ6kH8i8rKLkpDxKB-mN0c9J7wGT0s1EvBSjYi0PEoeKSAd-TL7PmMcRiHNVclpJAlN7JmJBF0rs-ACV4k-ObMT64fCZ6=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enakkk bangettt nasi padangnyaaa""","","","","·","Rp 1–25.000","·","","·","Jl. Gowongan Lor No.02","",""
"https://www.google.com/maps/place/Warung+Padang+amak+deen/data=!4m7!3m6!1s0x2e7a576390fc09a1:0x769cd0f442269cb3!8m2!3d-7.7972162!4d110.3640272!16s%2Fg%2F11h3ms6t6_!19sChIJoQn8kGNXei4Rs5wmQvTQnHY?authuser=0&hl=id&rclk=1","Warung Padang amak deen","4,8","(8)","Padang","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrDwn4a6VL_7IX67SbDe20zUSgixztN__DDGNtVqICwEQtW4_UBEzUltaqAyIMkCe12i1Ji-HPXkCO2gjyEaIeBZasYcgJToTFvytze4gp-WQcQI5o7R5XCKwzbUvGaHxZwvjJ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sepertinya dibedan harga karyawan dan wisatawan.""","","","","","","·","","Jl. Beskalan","","",""
"https://www.google.com/maps/place/Padang+Family+Malioboro+Mall/data=!4m7!3m6!1s0x2e7a59d9e54b7933:0xeda16e45c2715482!8m2!3d-7.7933208!4d110.3668009!16s%2Fg%2F11kqrqxd7n!19sChIJM3lL5dlZei4RglRxwkVuoe0?authuser=0&hl=id&rclk=1","Padang Family Malioboro Mall","5,0","(2)","Padang","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0spVwS2-Ggtr0vAbEqSA1W2d7PhWYH4Zn_ItuOXPokrYCuW391SReMNEHY2OeBp_2b9XuKTAs84tQgcTiAYgiLQduqaRxtMlOtXfdQJVjvuVXYFuiqiQXjfXg0aX_ScQdbXbRHg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa makanan enak, harga bervariasi tergantung lauknya""","","","","","","·","","6948+MPF Malioboro Mall","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Minang+Ria+-+Yogyakarta/data=!4m7!3m6!1s0x2e7a577b2e878969:0xbfd4ef06143dba86!8m2!3d-7.8018417!4d110.3897408!16s%2Fg%2F1tg134pq!19sChIJaYmHLntXei4Rhro9FAbv1L8?authuser=0&hl=id&rclk=1","Rumah Makan Padang Minang Ria - Yogyakarta","4,5","(1.428)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_S61A5tUmwb0a7GCjpmnKBgHo1LXVG_bKIHJ5AD9Iunyb9Sb3_AK5nD3nrR3F1JTKiv0wnG10JJmRfS1tqMZt9K4kwiyo6lG49Y2CdEszX1wE6pVbxrkAM4rCEx4NF8FhRep_Ug=w136-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan masakan","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRnMTM0cHEYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pCr3aav-K6u74-EP94Du6A8&ei=pCr3aav-K6u74-EP94Du6A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","·","","Jl. Kusumanegara No.131","","padang","yang enak dan bumbunya enak."""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Murah+Mantab+Kawan+Lamo/data=!4m7!3m6!1s0x2e7a5a2f39e46591:0xf0696355b140c17a!8m2!3d-7.7602377!4d110.4329875!16s%2Fg%2F11c1nj_253!19sChIJkWXkOS9aei4ResFAsVVjafA?authuser=0&hl=id&rclk=1","Rumah Makan Padang Murah Mantab Kawan Lamo","4,3","(243)","Padang","Buka","· Tutup pukul 02.01","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcBw0j_i5XRvtIGeFuL6lzS3OO5x4dVoLeDF6u-oO_AfUpeFMQtVVPmP3AvM1tebov6Vh04KEQewrtHolvxTMiyoWK_T7vWKeQwclxn_mz8U0e19fKOByXkUBm2DEyypzC8AyP=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak nasi","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMW5qXzI1MxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pCr3aav-K6u74-EP94Du6A8&ei=pCr3aav-K6u74-EP94Du6A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","Jl. Raya Tajem No.33","","padang","disini, harga nya juga murah."""
"https://www.google.com/maps/place/Rumah+Makan+Padang+DUTA+ANDALAS/data=!4m7!3m6!1s0x2e7a5924b23b3fc9:0x39ec2381f63ed09!8m2!3d-7.770712!4d110.4016898!16s%2Fg%2F11j01z47bp!19sChIJyT87siRZei4RCe1jHzjCngM?authuser=0&hl=id&rclk=1","Rumah Makan Padang DUTA ANDALAS","","","Padang","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7wp5KQQzCEo1hzjDQhM0EA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=286.83807&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","6CH2+PM8, Jl. Wahid Hasyim","","Bawa pulang",""
"https://www.google.com/maps/place/Nasi+Padang+Pak+Sawit/data=!4m7!3m6!1s0x2e7a59fc5fcdfb55:0xdc90e4e2330cc493!8m2!3d-7.7657264!4d110.3678031!16s%2Fg%2F11r8gdy1ml!19sChIJVfvNX_xZei4Rk8QMM-LkkNw?authuser=0&hl=id&rclk=1","Nasi Padang Pak Sawit","5,0","(1)","Nasi","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hE9Mk3E3yTotL1jr6LOgZg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=23.870241&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","Jl. Pocung No.74c","","Bawa pulang",""
"https://www.google.com/maps/place/RM+Padang+Jogja+Minang/data=!4m7!3m6!1s0x2e7a5a0358c895b9:0x7b1f844b5d7c19d!8m2!3d-7.783384!4d110.432057!16s%2Fg%2F11b6cpwqbn!19sChIJuZXIWANaei4RncHXtUT4sQc?authuser=0&hl=id&rclk=1","RM Padang Jogja Minang","4,3","(328)","Padang","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRYw0Vd-FDG9ydcdKsergpkc3BQDdO6e7-JkRlcOgNhSVy9Un5A4hPl1g99pZNaKB0Qf4hHsCXOefnj4-99Mqox8g0DOMLfvJaFi6qMKgt9qr7Quc2-YQ4F2f5vKA0Q83t25HZ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","·","Rp 1–25.000","·","","·","Jl. Raya Solo - Yogyakarta No.Km.9","rumah makan padang","enakk disini, lauk bumbu dan sambal ambil sendiri."""
"https://www.google.com/maps/place/Rumah+Makan+Bungo+Palo+Masakan+Padang/data=!4m7!3m6!1s0x2e7a591e6dbc436b:0x22a3f0617a052d02!8m2!3d-7.7379398!4d110.3803357!16s%2Fg%2F11c58966vl!19sChIJa0O8bR5Zei4RAi0FemHwoyI?authuser=0&hl=id&rclk=1","Rumah Makan Bungo Palo Masakan Padang","4,2","(225)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEx2MaYx2zg1QkRaz9BtYDmLc09hRO5ozuFUhM6Hp1Il0omJ7-wFxM8mS_BbzhjSAx5NA39_CqxsIBjDjEPGWOVwiNFqWB5YphYjvQZH1JP2h0uafUVnDB-YNfSc87z3B7VGhfgUg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lengkap ada Rendang, tunjang, gulai, Rendang jenhkol Dan lain lain.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNTg5NjZ2bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pCr3aav-K6u74-EP94Du6A8&ei=pCr3aav-K6u74-EP94Du6A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jl. Nglempong Sari","",""
"https://www.google.com/maps/place/Kansera+Rumah+Makan/data=!4m7!3m6!1s0x2e7a585185d29c5f:0x21a763ee2c101c19!8m2!3d-7.7628588!4d110.3739651!16s%2Fg%2F11bc7s4kh_!19sChIJX5zShVFYei4RGRwQLO5jpyE?authuser=0&hl=id&rclk=1","Kansera Rumah Makan","4,3","(47)","Padang","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl5kH55-ID28GijRvpGX2w9pOa7WHV0fa7_bfgspM9bnM9KdkW9qVwvq7ka5P1RM4imyrzkR5M-scbmrOAwzcMIoj960PMo477Ng9nEdqRXFxZjdYMJj12FGydIr7xzOTePxw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jadi ini kost nya bang Bene di jogja?""","","","","·","$","·","","·","Jl. Pogung Kidul No.16 No. 3, RT.004/RW.49","",""
"https://www.google.com/maps/place/Rumah+Makan+Mirah/data=!4m7!3m6!1s0x2e7a58f8e8a7b5b7:0x87655e57d098c705!8m2!3d-7.7526435!4d110.3707156!16s%2Fg%2F1ptx9cprl!19sChIJt7Wn6PhYei4RBceY0FdeZYc?authuser=0&hl=id&rclk=1","Rumah Makan Mirah","4,0","(9)","Padang","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOQVdVZQ1t9Zf19jpk2vz9DXxMo6GvqpkTh2-Tar_YBkG_LDVIj5onb6DABNd4Hu6SHdQLHG74spm16hMIMc_RD-WLDo8aLJMTfaCrb8OaBXuZjJTjYKqR60GCzVn72scL6PMJLA=w134-h92-k-no","","Makan di tempat","","","","","","·","","Gg. Intan No.13D","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Uni+Epi/data=!4m7!3m6!1s0x2e7a598adc63bdb3:0x8dcd3d808d8ae523!8m2!3d-7.7715669!4d110.4237714!16s%2Fg%2F11f3hcj3s2!19sChIJs71j3IpZei4RI-WKjYA9zY0?authuser=0&hl=id&rclk=1","Rumah Makan Padang Uni Epi","4,6","(37)","Padang","Tutup","· Buka Sen pukul 09.15","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUScXgZrVLfU6aPMLabb_1xJBp49qGOFN7VbBaTAKhqqxNQdveBeY6oL7LSupaVlttyZyirZJoW1hF3OoTIybTKdv8_R84WHtvw2nNxxKI4YSb6GP91JkHUuwvw9oM6w0PqSg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""salah satu RM","","","","·","Rp 1–25.000","·","","·","Jl. K.H. Muhdi No.71","padang","asli minang di jogja"""
"https://www.google.com/maps/place/masakan+padang+agus/data=!4m7!3m6!1s0x2e7a5903269f4cc5:0xb5eb886c833a6789!8m2!3d-7.7673781!4d110.3740283!16s%2Fg%2F11fd4jgfmp!19sChIJxUyfJgNZei4RiWc6g2yI67U?authuser=0&hl=id&rclk=1","masakan padang agus","","","Padang","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=63mf0qcGoBrqkz8NX6dvGA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=17.907667&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","69MF+2JR Kantin RSUP Dr Sardjito, Jl. Sendowo B","","Bawa pulang",""
"","","","","","","","","","","","","","","","","","","","",""
