"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","W4Efsd 7"
"https://www.google.com/maps/place/Transmart+MX+Malang/data=!4m7!3m6!1s0x2e788342d5ec8777:0x9a3161151851512f!8m2!3d-7.9568135!4d112.617862!16s%2Fg%2F11h4tn_d9m!19sChIJd4fs1UKDeC4RL1FRGBVhMZo?authuser=0&hl=id&rclk=1","Transmart MX Malang","4,4","(1.571)","","","Hipermarket","·","","·","Jl. Veteran No.8","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF26oMjqiOf8gdpmFIkRfTC1XUh1NgYNPTujYZFRa79ICO4u8Bz9_sFGGdweQzGWfQmLU80NOXLpYiANruBdgdcOLa8uvWo-C7YdeX1QqpNJq2Wa7Q3AXjAk2136U3sZUcyl4ZhAw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tambah rame aja mallnya ada foot  vestival banyak","makanan","enak2""","","","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Warung+Makanan+Siap+Saji+B.Diyah/data=!4m7!3m6!1s0x2e7882a8cc6237df:0xb51844457cf76b61!8m2!3d-7.9946715!4d112.6141008!16s%2Fg%2F11g9v_hvtn!19sChIJ3zdizKiCeC4RYWv3fEVEGLU?authuser=0&hl=id&rclk=1","Warung Makanan Siap Saji B.Diyah","4,3","(3)","","","Toko Makanan","·","","Jl. Sukun Gempol No.3, RT.5/RW.9Tanjungrejo","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyirn_ISAcOabj6L3Wi1M4eN1NbPSwHOqc_fDQwgfkpQu2MReBn9vQqCX5a39vWsMRac83wjifwggHXGLCQq2m8MYJg4a8A3PWEacaXT8jqxe7Lr7e2HQ_Qp_PHgJ7J7imvVY=w163-h92-k-no","","Pesan antar","","","","","","· Buka Sen pukul 05.00"
"https://www.google.com/maps/place/Mangloo+-+Dewandaru/data=!4m7!3m6!1s0x2dd62900248f9c4b:0x50c6c2113cbef809!8m2!3d-7.9475788!4d112.6241112!16s%2Fg%2F11vm84pg4s!19sChIJS5yPJAAp1i0RCfi-PBHCxlA?authuser=0&hl=id&rclk=1","Mangloo - Dewandaru","4,3","(293)","·","Rp 1–25.000","Restoran","·","","Jl. Bunga Monstera No.41","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH41habOfFLhS7B2Kqv9gwQOtuGZe2HtS1F09ZWHwohVRfaknYRhJ2SoQOKZ1xFuRcqaoDZFR8-i1WqwbBry1y_KhU-9WbuLZbXhqTzp1XjUSpj9-igvlVjNvBxmuAK7Uygz6pr8gINmKY=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget makanannya, MURAH BGT RANGE HARGA DIBAWAH 20RIBU WOY???""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2bTg0cGc0cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YC32acjHBune4-EP_7TWuQ0&ei=YC32acjHBune4-EP_7TWuQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· 00.00 · Buka Min pukul 10.00"
"https://www.google.com/maps/place/Miami+Chicken+Kasin/data=!4m7!3m6!1s0x2dd6281eda26ad33:0xe5b3569aff084f0b!8m2!3d-7.9851518!4d112.6248013!16s%2Fg%2F11b6c9z4y7!19sChIJM60m2h4o1i0RC08I_5pWs-U?authuser=0&hl=id&rclk=1","Miami Chicken Kasin","4,3","(527)","·","Rp 1–25.000","Makanan Siap Saji","·","","·","Jl. Arif Margono No.26","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOMz1d7yiQO8qqEqFiCMshy16CMYP7ylx25UqQIUb6m8mm0LnGw6B5iM1MtOkci0DzpKW5IqSLQZO2DVQN-6j3uHRUXTxIDfnSfH05rvGsIZyledSySt-LJ3nkJPqKJaFGqRV9XsXr8PM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... enak, pelayanannya baik, ramah,","cepat",", pas lagi lapar","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmM5ejR5NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YC32acjHBune4-EP_7TWuQ0&ei=YC32acjHBune4-EP_7TWuQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Universitas+Brawijaya/data=!4m7!3m6!1s0x2e78827f2d620975:0xf19b7459bbee5ed5!8m2!3d-7.952465!4d112.613677!16s%2Fm%2F04ct9h8!19sChIJdQliLX-CeC4R1V7uu1l0m_E?authuser=0&hl=id&rclk=1","Universitas Brawijaya","4,7","(5.935)","","","Universitas Negeri","·","","·","Jl. Veteran No.10-11","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcRg-U5jbT99B_rYRxh8FJIHZWtlCllBSMKv_YNPnaxvq8fyUvOnqDLuJ8U0PWyUD6JTUAWLgH4kOpxY4PyX-SGIN9eOR2MqCziOk36dlwlnjF0_mxpnCR4KnqfrUo_Hku9qm_=w103-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mencicipi","makanan","khas tiap fakultas buat survei beli lauk yang murah 🤫.""","","","","· Buka Sen pukul 07.30"
"https://www.google.com/maps/place/Hotway%27s+Chicken+Malang/data=!4m7!3m6!1s0x2dd6294fda3bc05b:0x34267322a27d5133!8m2!3d-7.9764687!4d112.62701!16s%2Fg%2F11sjp8d47m!19sChIJW8A72k8p1i0RM1F9oiJzJjQ?authuser=0&hl=id&rclk=1","Hotway's Chicken Malang","4,6","(2.464)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Bromo No.18","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9v4xEeE826VykPrWQdZjM36bUjGoc9EKsaoz_Ob5rG2MoUcfZOomSK1G4f0pHWxCxKfEOM6jO2Tig_241ijPG-U8nHzOkfcJ4nijvPKOriwJ0BgfNyp-h-C0EhkeQUmSdbdZk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, bumbunya pas , rame banget sih dan harganya terjangkau.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzanA4ZDQ3bRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YC32acjHBune4-EP_7TWuQ0&ei=YC32acjHBune4-EP_7TWuQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· 00.00 · Buka Min pukul 10.00"
"https://www.google.com/maps/place/Mang+Katsu+-+MALANG+LOWOKWARU/data=!4m7!3m6!1s0x2dd6290031bfc965:0x1f3fdc98f6868975!8m2!3d-7.936383!4d112.626134!16s%2Fg%2F11ypqpx70n!19sChIJZcm_MQAp1i0RdYmG9pjcPx8?authuser=0&hl=id&rclk=1","Mang Katsu - MALANG LOWOKWARU","1,7","(27)","·","Rp 1–25.000","Makanan Siap Saji","·","","Jl. Puncak Borobudur No.Kav. 8","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHG2BP4dQKhE-88JqJBjQfTbuG1_SbEa7o37PI19dFWl04SggseYfRRSUkQiwieuWSvIJJ-728mwt_WsGpyOHKmkBt5sJCCyBWnX7Pu3g4vb7px4V_NM9kuFY0RM3_9T2abliyV9oZzCWFg=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget jujur.. rasanya nagih banget, ayannya besar,.""","","","","","",""
"https://www.google.com/maps/place/Kakkoii+Japanese+BBQ+%26+Shabu+-+Soekarno+Hatta/data=!4m7!3m6!1s0x2dd6291a384ea96f:0x7c1f8078ee84a667!8m2!3d-7.9371565!4d112.6258299!16s%2Fg%2F11t1j4jg_v!19sChIJb6lOOBop1i0RZ6aE7niAH3w?authuser=0&hl=id&rclk=1","Kakkoii Japanese BBQ & Shabu - Soekarno Hatta","4,9","(7.251)","·","$$","Jepang","·","","·","Jl. Soekarno Hatta No.Kavling 8","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi8XtG-Y7VU5npcmG5FW5rrpngh6f3EYBFQ-lRBPPVHoQ6Whkvbx3UmF7oMRg8D1FupMwLSkp96-XJHSJm7SdfFbDpK4NXd7i3lyfDQcrnKllw_G0d_T0Z4TiOYyYoKe5N8AlZIQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","enak enak
Bisa ala carte, pas nunggu dikasi free snacks.. Mantab""","","","","· Buka Min pukul 11.00"
"https://www.google.com/maps/place/Kayungyun/data=!4m7!3m6!1s0x2dd629dbd6d3a213:0x2f4b7f932049f557!8m2!3d-7.9484196!4d112.6259662!16s%2Fg%2F11b77z37xv!19sChIJE6LT1tsp1i0RV_VJIJN_Sy8?authuser=0&hl=id&rclk=1","Kayungyun","4,4","(920)","·","Rp 1–25.000","Bubur","·","","·","Jl. Kalpataru No.140","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHt2c9Lwn9aSfpxvvcu5C5pEVd4FEfx2cLW2G5q1befJtP6esXr5VVbyGcjvQPsTbkJFwkZWdrTEGEPf8Q7sNfAy2i5i7mzOV-Fr9S5ZsK_cM3gX1Xb5Nj9VodEwSQtVLnX_m-t=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bubur nya enak harga murah ...
Pegawene ramah sekali lan friendly ...""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNzd6Mzd4dhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YC32acjHBune4-EP_7TWuQ0&ei=YC32acjHBune4-EP_7TWuQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Ayam+Geprek+Mama+Muda/data=!4m7!3m6!1s0x2e78826cf61c5ad3:0x5091e04e6d043c45!8m2!3d-7.9449286!4d112.6039323!16s%2Fg%2F11gh2w8tbq!19sChIJ01oc9myCeC4RRTwEbU7gkVA?authuser=0&hl=id&rclk=1","Ayam Geprek Mama Muda","4,0","(31)","","","Ayam","·","","3J43+2HF, Jl. Mertojoyo Sel.","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKe-RU6IHn-RZX6akQrABqcDaGR_gPpppx07BDrVJcRHhy39BTCA_QIDOJbpZjkN4nlYiZxL4XRK9QmAd-4Mz-CYkj5pVbLUsiEE9JNNNKAIlKZPvvW2smJC6iL5mBCTXSRyGo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enakkk udah langganan, dapet nasi banyak pulaa""","","","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Wallace+burger+and+chicken+Malang/data=!4m7!3m6!1s0x2e7883000cbe5327:0x1b7a6d1e0a41511c!8m2!3d-7.9671972!4d112.6134115!16s%2Fg%2F11xmnw0zxx!19sChIJJ1O-DACDeC4RHFFBCh5tehs?authuser=0&hl=id&rclk=1","Wallace burger and chicken Malang","3,5","(281)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Galunggung No.65","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoJRdq2NODM9ZsaQvIo7mtAbjFTtrCk7AabWLDtgQvRTSno8smssGTF20IdngM_EGryoHiHCHgW1aXUozq-SKdkkioSDO9SHMZqrRkcrNOP1UqtFFPiW2V8bjK9swnrZBoQg6PSJSVD2HZ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam nya enak, harganya affordable, tempatnya nyaman""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4bW53MHp4eBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YC32acjHBune4-EP_7TWuQ0&ei=YC32acjHBune4-EP_7TWuQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.15"
"https://www.google.com/maps/place/Hypermart+Malang+Town+Square/data=!4m7!3m6!1s0x2e7883ea2c8db3cf:0x4095ab13227882!8m2!3d-7.9571216!4d112.6186482!16s%2Fg%2F1hm3sqmgz!19sChIJz7ONLOqDeC4RgngiE6uVQAA?authuser=0&hl=id&rclk=1","Hypermart Malang Town Square","4,6","(6.756)","","","Hipermarket","·","","·","LG, Jl. Veteran No.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnS4ch8DVJ_I7bj66BJ_kRNGXxzG2g0Ugm4aAiM7XO5bNR1J30V5fmJD0AxVwmzp0mrDwq-oD7PhO23BVHdVuEked_PMj9k2_2B67hiTgSM04LUHVUFPOS5Chz9mKenAPqw-dV=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli roti dan eskrim nya enak, murah""","","","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Warung+Mbak+Nur/data=!4m7!3m6!1s0x2e788273bc6d423f:0xd4513c752aa595fd!8m2!3d-7.9456827!4d112.6124215!16s%2Fg%2F11g6q34grh!19sChIJP0JtvHOCeC4R_ZWlKnU8UdQ?authuser=0&hl=id&rclk=1","Warung Mbak Nur","4,2","(485)","·","$","Jawa","·","","·","Jl. MT. Haryono No.9","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcZFnrTigbed7lmA8_M0K-2umwV9qXvuKSOvjj8_evoT2Ga-UVGwSZ9cozi6rkJL7Ya8g3UV1SasRv8tJoko3p89Z2a1hNIi5Bht2H06FmtyH8745yq0xI3UuHqPfVfOIFsb0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat luas dan nyaman""","","","","","",""
"https://www.google.com/maps/place/Ayam+Jomblo+Saxophone/data=!4m7!3m6!1s0x2e7883e439abf99d:0x81a48301b8502e97!8m2!3d-7.9326463!4d112.6117893!16s%2Fg%2F11j4fvz8k9!19sChIJnfmrOeSDeC4Rly5QuAGDpIE?authuser=0&hl=id&rclk=1","Ayam Jomblo Saxophone","4,2","(350)","","","Ayam","·","","·","Jl. Saxofon No.1c","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz9OSphAhbCi4Hm-snczD2698Lrrk09mPiZ9JiHqpk6MBthpX2iyNEwaFMHkQn2Rx1TEeH-t0dgpbaQWcp9rV_YlenywSsidU4CEA51EKeiewB_P5v6e1rzNMK9uhO6Nhvxt-s=w92-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","",""
"https://www.google.com/maps/place/Pisang+keju+pelangi/data=!4m7!3m6!1s0x2e788350840c9c01:0x6a5ea09b9b24d5c3!8m2!3d-7.955849!4d112.6066782!16s%2Fg%2F11tp77ch40!19sChIJAZwMhFCDeC4Rw9Ukm5ugXmo?authuser=0&hl=id&rclk=1","Pisang keju pelangi","5,0","(1)","","","Toko Makanan","·","","Jl. Sigura-Gura Barat No.21","","Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z4NyAoqpQWMHsPlJR_g-8g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=166.23485&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Resto","siap","","","","","· Tutup pukul 01.00"
"https://www.google.com/maps/place/Resto+Mie+Gang+Jangkrik+%28halal%29/data=!4m7!3m6!1s0x2dd629e08877b317:0x7fb5fb4ef9b586e6!8m2!3d-7.9429938!4d112.6204612!16s%2Fg%2F1pzs83_24!19sChIJF7N3iOAp1i0R5oa1-U77tX8?authuser=0&hl=id&rclk=1","Resto Mie Gang Jangkrik (halal)","4,4","(1.463)","·","Rp 25–50 rb","China","·","","Ruko Soekarno Hatta, Business Center, Jl. Soekarno Hatta No.4B","Restoran nyaman & makanan China halal","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXSFNf4tk-NAENH1L6TOo3S2DwZz3Eh-HaZ2i0X10D1QsEWbxILN2AESfQGn8AYsNeVJeFqnZ64Du7xvOXWj4Kr_lQR4v037nef2g7dl9iItBnoLKrPjo-LOiZvJBy4HLurmFFNg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","enak utamanya mie goreng nya taste unik banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6czgzXzI0GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YC32acjHBune4-EP_7TWuQ0&ei=YC32acjHBune4-EP_7TWuQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Ayah+Frozen+Food/data=!4m7!3m6!1s0x2e788378e3534265:0x8c66dbd0def7d1a!8m2!3d-7.9539854!4d112.5971564!16s%2Fg%2F11rscsc5st!19sChIJZUJT43iDeC4RGn3vDb1txgg?authuser=0&hl=id&rclk=1","Ayah Frozen Food","4,9","(40)","","","Minimarket","·","","Jl. Raya Candi VI C No.330","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFA66ToXSFGHj-ijEz9rcDcid5bvLXez48SXD6oMVqxFkXS4Ppz2TrzoNy_3TKIGr8AUNWHTAp0KwSi0e6ic6qYus_TC7i4yH5BbSjepbrIxckH1Okg5YXwHtEFgtTg-4BmR2m2=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lengkap, bisa minta kirim, harga murah""","","","","","","· Buka Min pukul 09.30"
"https://www.google.com/maps/place/Catering+dan+cemilan+Malang+%28UNO%27S+BURGER%29/data=!4m7!3m6!1s0x2e7883e961709799:0x767e57d45bce648e!8m2!3d-7.9897921!4d112.6113791!16s%2Fg%2F11fn0bplf6!19sChIJmZdwYemDeC4RjmTOW9RXfnY?authuser=0&hl=id&rclk=1","Catering dan cemilan Malang (UNO'S BURGER)","4,7","(44)","","","Restoran","·","","·","De SALVIA D-3","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4XtNTCaIh8LTX9oSgKu7xYnJUVTHxHBcUlE9rtbW6EdK35SB38x624tWgD7lUkAQ8tudggqY9sMpRjpFvmAqqJJd4hoKL2DgYeQ905GThBxhRUDqCuzR3e4dR6ovB1yaz0iy5=w123-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya enak dan cocok bangett👍""","","","","","","· Buka Min pukul 07.30"
"https://www.google.com/maps/place/Lalalpan+Ayam+Geprek+Pak+Ndut/data=!4m7!3m6!1s0x2e78826cebd2d067:0xd2e295a82dc2c5b3!8m2!3d-7.9441112!4d112.603838!16s%2Fg%2F11gb3_zdr3!19sChIJZ9DS62yCeC4Rs8XCLaiV4tI?authuser=0&hl=id&rclk=1","Lalalpan Ayam Geprek Pak Ndut","3,8","(46)","·","Rp 1–25.000","Makanan Siap Saji","·","","·","Jl. Mertojoyo Sel.","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9q9DlK4_-okwt4-WlrmYg2C3sopOw9suAxAtHjQxySPDtdxiSdkgvCsq5ex-Twqmq70_a_C8blZcwfs42othrf7IildLNH5ijCoSOp2Vg6g4huhTMEKfNcfJQgzX4eZ4XuEBkNQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan Murah, langganan kalau bingung masak dirumah""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnYjNfemRyMxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/SWALAYAN+SIAP+SAJI+BU+Frozen+Food/data=!4m7!3m6!1s0x2dd629d7f19ced41:0xce815fbf94eb1298!8m2!3d-8.0145045!4d112.6610503!16s%2Fg%2F11dx9hh2jl!19sChIJQe2c8dcp1i0RmBLrlL9fgc4?authuser=0&hl=id&rclk=1","SWALAYAN SIAP SAJI BU Frozen Food","4,7","(15)","","","Toko makanan beku","·","","Gedung Kandang, Jl. Citra Garden City Malang, RT.04/RW.07","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdnjBL1eRQT8nQj--tDncVhhG0TKwXjpTuGacq_I2FkHcqInlUyBTBCkfHvGyoW_rdm_vjE_HFYutIJr6eouGllhMe44DaMaFtppC8NJZcwNMmaZSolrzPNVXGsZv9f4Pl1Wv0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menyediakan masakan","siap saji","yg lengkap""","","","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/JASA+SETRIKA+MURAH+MALANG+%28+NY+%29/data=!4m7!3m6!1s0x2dd62904c36b89df:0x265c5ee291be4add!8m2!3d-7.9295459!4d112.633713!16s%2Fg%2F11vl76mmhw!19sChIJ34lrwwQp1i0R3Uq-keJeXCY?authuser=0&hl=id&rclk=1","JASA SETRIKA MURAH MALANG ( NY )","5,0","(7)","·","Rp 1–25.000","Pusat jajanan kaki lima","·","","Jl. Terusan Piranha Atas No.84, RT.02/RW.03","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv_gHEOHYo9_-L0FBKpDupMpQUKPJb26eXjcM1STfU1VQrTLWQMZzay8tw6jaC5m5VW88sqaOXLRKa2jI4RoRySMamB9Ftpy-xYbttv5yySzVKRpRO3i9s3cbUHMyUT4pxpoQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap sambelnya enak tempuranya lengkap""","","","","","","· Buka Min pukul 06.30"
"https://www.google.com/maps/place/Lalapan+Cak+Qodir/data=!4m7!3m6!1s0x2e788210b97d3d21:0xed74e76d2e0cf7ec!8m2!3d-7.9329642!4d112.6032!16s%2Fg%2F11f0l4172c!19sChIJIT19uRCCeC4R7PcMLm3ndO0?authuser=0&hl=id&rclk=1","Lalapan Cak Qodir","4,4","(611)","·","Rp 1–25.000","Rumah Makan","·","","·","Jl. Raya Tlogomas No.66","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVnrBbr8n2XvwZk2Lnn2ax-XKPyp9xMeivltdzeriYuAEQl1EXQSGibjYNAodSgp3Fe3mey0BaNNvowKIqMY-YvgFs-SvaKp-pB4Halq6FA9ItvCvGdUSNDp0ZxcFNjrZbFJPW9A=w94-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, terutama sambelnya, dan harganya juga terjangkau""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMGw0MTcyYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Ayam+Geprek+The+Master/data=!4m7!3m6!1s0x2dd629e9940c6e95:0xcddad2e7707f7884!8m2!3d-7.9393647!4d112.6366963!16s%2Fg%2F11f1jxfzcp!19sChIJlW4MlOkp1i0RhHh_cOfS2s0?authuser=0&hl=id&rclk=1","Ayam Geprek The Master","4,5","(830)","·","Rp 1–25.000","Ayam","·","","·","Jl. Borobudur No.22","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLl1QGkbkjUoVuptecjbk8aZOpMywf087qImIsP0-b58EPc4afoLGhyUra2ytB-n53x91B0edkTAPSbhh2qn7mIEaD2B23CVG74rSiRUEeU1FDyaIxWyNty73TpRpXb1Uq5wMo=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Porsi banyak banget, baik ayam, nasi maupun sambelnya.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMWp4ZnpjcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=YS32aeLHMPXH4-EP-uq24AY&ei=YS32aeLHMPXH4-EP-uq24AY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/GEPREK+LEGEND/data=!4m7!3m6!1s0x2e7883dd07510e0d:0xde60b451a0154468!8m2!3d-7.9641204!4d112.6146949!16s%2Fg%2F11td892x8l!19sChIJDQ5RB92DeC4RaEQVoFG0YN4?authuser=0&hl=id&rclk=1","GEPREK LEGEND","3,6","(234)","·","Rp 1–25.000","Makanan Siap Saji","·","","Gg. 01 Jl. Jombang No.91","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHq4Huhp0WELDM6oDuSJXxgBavYOsqQZdbWBPK9hVbnxUGA9EN_8ZPlTSV3sCBYoZytVFtEe4G47cHLblGz6xWgKg7LJsGyjUIsGw5-bwm3wdxIJw56dmeOae_EagO7rNV-pmzVzw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah, makanannya enak, porsinya banyak.""","","","","","","· Buka Min pukul 08.00"
